ClassID,Desc
AR 312," Renaissance to Modern  Art History II: Renaissance to Modern   Art History II: Renaissance to Modern   Art History II: Renaissance to Modern  12 credits from the following:  Art History II: Renaissance to Modern       3 cr.  A survey of major monuments, paintings, and sculpture that have shaped Western art—historical thought from the opening years of the Renaissance to the opening years of the 20th century are covered.  "
AR 313," Women Artists  Women Artists: Historical Survey  Women Artists: Historical Survey  Women Artists: Historical Survey      3 cr.  An historical survey of the roles, contributions and styles of women artists. Activities such as field trips to studios, galleries and museums, and special lectures are arranged.   Women Artists: Historical Survey "
AR 314," Impressionism to Today  Impressionism to Today  Impressionism to Today   Impressionism to Today   Impressionism to Today       3 cr.  An historical survey from Impressionism through modern to contemporary art. Concentration on painting and sculpture with frequent field trips to area galleries and museums.  "
AR 316," American Art  American Art  American Art-Multicultural Crossroads  American Art – Multicultural Crossroads     3 cr. This course will begin with a discussion of Western European influences on American art. However, the course will also deal with other less familiar influences on the appearance and history of American culture. Native American and African influences will also be presented in conjunction with American art. All of these influences have contributed to the unique appearance of American art, particularly in the 20th century.  "
AR 377," Ceramics 1   Ceramics I  Ceramics I  Music Requirements: 6 Credits  Ceramics I  GAME DESIGN MINOR 24 Credits Program Outcomes:  Game design minors will employ the design process to produce the most effective solutions in both interactive and experiential art forms.  Game design minors will demonstrate advanced applications in game development software and hardware to expand technical knowledge of game production for a range of platforms.  Game design minors will defend work in formal and informal group settings.  Game design minors will assemble professional level portfolio work, from websites to playable demonstrations.  Game design minors will demonstrate professionalism when working alongside diverse teams of students, leading, managing time, delegating tasks and meeting deadlines.  Total Credits for Game Design Minor: 24 Credits  Prerequisites: 12 Credits  All game design minors are required to take all prerequisite courses before entering emphasis courses for the game design minor.   Ceramics I         3 cr. An introduction to the concepts and skills necessary to work with clay. Basic methods of hand building will be covered, including related decorating and firing techniques. Two, two-and-one-half hour lab periods weekly.  . With emphasis on beginning throwing skills, the human form and developing personal expression with the medium of clay. Includes advanced decorating techniques and glaze chemistry. Two, two-and-one-half hour lab periods weekly. Prerequisite: .  /"
AR 114," Intro to Graphic Design  Introduction to Graphic Design   Introduction to Graphic Design   Introduction to Graphic Design   Introduction to Graphic Design   Introduction to Graphic Design or  Introduction to Graphic Design  12 credits from: 64   Introduction to Graphic Design      3 cr.  This entry-level course for the Graphic Design major provides the student with a strong foundation in principles for visual communication problem solving. Vector concepts used in digital design and production will be utilized. There will be group critiques, demonstrations as well as class discussions. Two, two and one half-hour lab periods weekly. Prerequisite:  and  Introduction to Graphic Design   Introduction to Graphic Design  AR/"
AR 223," Graphic Design 1  Graphic Design I  Graphic Design I  Graphic Design I  Graphic Design I  Graphic Design I        3 cr.  Graphic Design I connects current digital typesetting practices to the rich typographic heritage that is a foundation in the Graphic Design discipline. Students become confident identifying type categorically, typesetting, white space and the ways all of these principles are employed in creating good and functional design. Some technical and creative pieces will be explored. Some traditional studio work as well as Adobe InDesign will be the primary platforms for producing design. Two, two and one-half hour lab periods weekly. Prerequisites: .   Graphic Design I  Graphic Design I  Graphic Design I "
AR 224," Graphic Design 2  Graphic Design II  Graphic Design II  Graphic Design II        3 cr. This course continues to develop typography in larger contexts including image and message. Project production phases will include thumbnail to final solution. Print media and the printing process will be explored. Projects generated will include more advanced design work and will develop production skills and tools helpful in preparing visual information for the print industry. Adobe InDesign and Photoshop are the primary digital tools for this class. Two, two and one-half hour lab periods weekly. Prerequisite: .   Graphic Design II  Graphic Design II "
AR 222," Color and Design  Color and Design  Color and Design  Color and Design  Color and Design  9 credits from:  Color and Design        3 cr.  Study of color and its application to various design concepts as the continuation of design fundamentals and organization. Two, two-and-one-half hour lab periods weekly. Prerequisite: "
AR 225," Fundamentals of Game Design  Fundamentals of Game Design  Fundamentals of Game Design  Fundamentals of Game Design      3 cr. There are many types and formats of games. This course is meant to introduce the processes and mechanics of game design through both reading about games and individually developing them. Offering best practices towards various game formats and the opportunity to utilize those practices, the course allows students to design, iterate upon, play test and see designs through to completion. Prerequisite: None.   .   "
AR 325," Printmaking I  Printmaking I  Printmaking I  Printmaking I  Printmaking I  Printmaking I         3 cr.  An introduction to basic relief and intaglio printmaking processes with emphasis on traditional as well as contemporary methods. Includes woodcuts, etching, and monoprints. Two, two-and-one-half hour lab periods weekly. Prerequisites: . Further exploration of relief and intaglio processes and techniques. Includes more advanced intaglio as well as involvement with mixed- media printmaking. Emphasis on individual exploration of ideas. Two, two-and-one-half hour lab periods weekly. Prerequisite: .  /"
AR 341," Painting I  Painting I  Painting I  Painting I         3 cr. An introduction to painting, dealing with technical and perceptual concepts. Two, two-and-one-half hour lab periods weekly. Prerequisites: . Further exploration of technical and perceptual concerns with emphasis on the growth and development of individual concepts in painting. Two, two-and-one-half hour lab periods weekly. Prerequisite: .  /342 or "
AR 371," Three-Dimensional Design   Three-Dimensional Design  Three Dimensional Design  Three Dimensional Design   Three-Dimensional Design   Three-Dimensional Design       3 cr.  The dynamics of three-dimensional design principles based on the elements of form, space, shape, light and movement. Basic approaches to sculpture are covered, i.e., construction, modeling, and carving, with various tools appropriate for each method. Includes traditional and contemporary references. Two, two- and-one-half hour lab periods weekly. Prerequisite: "
MU 103,", 105, 106 110,111, 115, 160,  203, 206, 210, 211, 212, 213,214, 215,  220,  222, 306, 310, 311, 315, 316, 320, 333, 406, 410, 415, 444     Intro to Musicianship      3 Credits    Intro to Musicianship      3 Credits  Introduction to Musicianship        3 cr. Fundamentals of music theory, ear training, sight singing.  MU #10 Concert Choir        1 cr. Vocal groups rehearsing weekly and performing at least once a semester.  MU #11 Chamber Singers                                      1 cr. Vocal group rehearsing and performing at least three times a semester.  MU #15 Wind Symphony/Marching Band     1-3 cr. Instrumental groups rehearsing weekly and performing at least once a semester.  MU #97, #96, #85, #84, #83, #82, #81, #80 Applied Music  Private lessons available in piano, voice or instruments, for credit or non-credit. Credit amounts arranged and granted on the basis of an evaluated performance at the end of the semester. Other special projects in music may be arranged. Pre-requisites: 200 level and up MU #97-2, #96-2, #85-2, #84-2, #83-2, #82-2, #81-2, #80-2 from the lower level for that applicable instrument.   MU #97-2, #96-2, #85-2, #84-2, #83-2, #82-2, #81-2, #80-2 Applied Music  Private lessons available in piano, voice or instruments, for credit or non-credit. Credit amounts arranged and granted on the basis of an evaluated performance at the end of the semester. Other special projects in music may be arranged. Pre-requisite: MU #97, #96, #85, #84, #83, #82, #81, #80 from that level.   "
EN 318," Creative Writing: Poetry , , , , , ,  Creative Writing: Poetry      3 cr.  Develops skills in writing poetry, including free verse and metered verse; traditional forms including the sonnet, the villanelle, and the ballad; non-traditional forms including the prose poem and the found poem. Students will also work on refining their skills in creating vivid sensory imagery and figurative language.   "
EN 319," Creative Writing: Fiction , or , or , or , or , or , or  Creative Writing: Fiction      3 cr.  Develops skill in writing fiction, specifically the short story. Writers will work on developing characters, plot, and point of view, as well as sensory imagery and figurative language.   "
EN 320," Creative Writing: Non-fiction   Creative Writing    109  COMMUNICATION MINOR 18 credits Requirements: 12 credits  Creative Writing  Creative Writing  Creative Writing  One of the following: 3 credits  Creative Writing  Creative Writing  One (1) of the following:  Creative Writing: Non-Fiction      3 cr.  Develops skill in writing creative non-fiction, including autobiography, memoir and research-based imaginative pieces.   "
CA 212,", 305, 309, 313, 374 TR  105, 112, 205, 305, 309, 313, 405   Oral Interpretation  Oral Interpretation  Oral Interpretation        3 cr.  Explores basic theory and practice in the art of communicating literature: prose, poetry and drama. Selection, analysis and performance are the primary areas of focus. (Also listed as ,  Oral Interpretation  Oral Interpretation  Oral Interpretation /)    3 cr.  Explores basic theory and practice in the art of communicating literature: prose, poetry, and drama. Selection, analysis, and performance are the primary areas of focus.  "
DA 110,", 110-2, 210, 210-2, 310, 310-2, 410, 410-2  Theological Inquiry  All  3 credit TH courses other than /110-2  Introduction to Dance     1 Credit  Performing Ensembles DA #10   Dance Ensemble     1 Credit* MU #10   Concert Choir      1 Credit* MU #11   Chamber Singers     1 Credit* MU #15   Wind Symphony/Marching Band    1 Credit* TR #05    Theatre Performance     1 Credit* TH #xx   Theatre Production     1 Credit*  Applied Music Lessons MU #97 /#97-2  Applied Voice Lessons     1 Credit*  MU #96 /#96-2  Applied Piano Lessons     1 Credit* MU #85/#85-2            Applied Woodwind Lessons    1 Credit* MU #84/#84-2            Applied Brass Lessons     1 Credit* MU #83/#83-2          Applied Strings Lessons     1 Credit* MU #82/#82-2             Applied Percussion/Mallet Lessons   1 Credit* MU #81/#81-2             Applied Guitar Lessons     1 Credit* MU #80/#80-2           Applied Composition Lessons    1 Credit*  *MU#15/#11/#10, TR#05, and DA#10 Performing Groups – Instrumental, Vocal, Theatre, and Dance are all 1 credit per semester courses that can be taken every semester. Course level based on progression in the specific performance area, which is fulfilled by completing the course at each level two times. The identification of “up to 3 credits” is meant to limit the application of credits taken in these courses towards the minor. While the student can earn credits in every semester they take part in a performing group, only 3 of those credits can be used towards the minor, thereby ensuring that students will gain a well-rounded experience in the other coursework offered.   Note: Three credits of the same Performing Group will meet Creative Inquiry requirement for the College Core Curriculum.    182  MUSIC MINOR Audition Required  PROGRAM AND REQUIREMENTS 18 Credits   PREREQUISITES: Students enrolled in the Minor in Music must pass a music theory competency exam before taking MU203 (Diatonic Music Theory). Students who are accepted into the program, but do not pass the competency exam must take MU103 (Intro to Musicianship) as a prerequisite to MU203. MU103 does not count towards the Minor in Music degree requirements.  Course Requirements 18 Credits (Including 6 Upper Biennium)  Music Minor  /110-2  Introduction to Dance     1 Credits  Performing Ensembles DA #10   Dance Ensemble     1 Credit* MU #10   Concert Choir       1 Credit* MU #11   Chamber Singers      1 Credit* MU #15   Wind Symphony/Marching Band    1 Credit* TR #05    Theatre Performance      1 Credit* TR #xx    Theatre Production      1 Credit*  Applied Music Lessons MU #97   Applied Voice Lessons     1 Credit* MU #96   Applied Piano Lessons     1 Credit* MU #85              Applied Woodwind Lessons    1 Credit* MU #84             Applied Brass Lessons     1 Credit* MU #83              Applied Strings Lessons     1 Credit* MU #82              Applied Percussion/Mallet Lessons   1 Credit* MU #81              Applied Guitar Lessons     1 Credit*  184  MU #80              Applied Composition Lessons    1 Credit*  *Dance (DA), Music (MU), and Theatre (TR) courses, such as Applied Music and Performing Ensembles – Instrumental, Vocal, Theatre, and Dance are listed with # are all 1 credit per semester courses that can be taken every semester. The course level will be based on progression in the specific performance area, which is fulfilled by taking the course at each level two times. The identification of “up to 3 credits” in the performing arts minor is meant to limit the application of credits taken in these courses towards the minor. (See Performing Arts minor.) While the student can earn credits in every semester they take part in a performing group, only 3 of those credits can be used towards the minor, thereby ensuring that students will gain a well-rounded experience in the other coursework offered.   Note: Three credits of the same Performing Group will meet Creative Inquiry requirement for the College Core Curriculum.   MUSIC COURSE OFFERINGS  Introduction to Dance       1 cr. Develops an understanding of dance techniques, movement styles, and dance as a creative art form and aesthetic practice. Weight, momentum, alignment, breath, focus and muscular efficiency fundamentals will be explored and honed. Students will build physical coordination, footwork/footskills, strength, flexibility, balance, body awareness and an understanding of the basic principles of dance and movement. Pre-requisite: none.  -2 Introduction to Dance      1 cr. Develops an understanding of dance techniques, movement styles, and dance as a creative art form and aesthetic practice. Weight, momentum, alignment, breath, focus and muscular efficiency fundamentals will be explored and honed. Students will build physical coordination, footwork/footskills, strength, flexibility, balance, body awareness and an understanding of the basic principles of dance and movement. Pre-requisite: .  DA #10 Dance Ensemble (i.e. 210, 310, 410)     1 cr. Hones a physical understanding of dance techniques, movement styles, and dance as a creative art form at a more advanced level. Weight, momentum, alignment, breath, focus and muscular efficiency fundamentals will be perfected through weekly rehearsals, dance repertory, and dance productions. Students will build physical coordination, strength, flexibility, balance, body awareness and an understanding of the basic principles of dance and movement. Pre-requisite: DA #10-2 from lower level.  DA #10-2 Dance Ensemble       1 cr. Hones a physical understanding of dance techniques, movement styles, and dance as a creative art form at a more advanced level. Weight, momentum, alignment, breath, focus and muscular efficiency fundamentals will be perfected through weekly rehearsals, dance repertory, and dance productions. Students will build physical coordination, strength, flexibility, balance, body awareness and an understanding of the basic principles of dance and movement. Pre-requisite: DA #10 from same level.    "
EN 225," Introduction to Literature                 Introduction to Literature  Introduction to Literature [Recommended]  Introduction to Literature                   3 cr. Expository, analytic, and critical writing based on reading in major literary genres and an introduction to literary critical theory. Required for English majors.*  .*  "
EN 255," Introduction to Western Literature: Epics and Poetry                                                         ,  Introduction to Western Literature: Epics and Poetry  Introduction to Western Literature: Epics and Poetry  Introduction to Western Literature: Epics and Poetry  Introduction to Western Literature: Epics and Poetry   3 cr. A study of representative epics and poems with an emphasis on their relevance to the development of Western civilization.*  "
EN 256," Introduction to Western Literature: Prose                                             ,  Introduction to Western Literature: Prose  Introduction to Western Literature: Prose   Introduction to Western Literature: Prose  Introduction to Western Literature: Prose    3 cr. A course focusing on selected prose works, including selections from a variety of literary periods and genres.*  "
EN 261," The Drama and Theater                The Drama and Theatre  The Drama and Theatre  The Drama and Theatre      3 cr.  Study of dramatic literature, acting, stage design, production and theatrical styles and trends from the classical age of Greece to the middle of the nineteenth century. Also listed as .*  /, "
EN 262," Modern Drama and Theater        Modern Drama and Theatre  Modern Drama and Theatre  137  .*   Modern Drama and Theatre      3 cr. Study of dramatic literature, acting, stage design, production and theatrical styles and trends from Ibsen to the present. Also listed as /, "
EN 281," The Short Story                               ,  The Short Story  Three additional courses: 9 credits British, American, or world literature  WRITING MINOR 21 Credits  Requirements for all Emphases: 12 Credits  Short Story  The Short Story  The Short Story       3 cr.  Analysis and discussion of selected short stories by authors from different cultures and countries.*  "
EN 283," Ohio Writers  Ohio Writers        3 cr. Reading, analysis, and writing about selected fiction, poetry and/or drama by authors with strong Ohio connections. Texts may include works by fiction writers such as Toni Morrison, Sherwood Anderson,  140  Charles W. Chesnutt or Les Roberts; and poets such as Mary Oliver, James Wright, Rita Dove, and Langston Hughes.*  "
EN 331," British Literature to 1700  OR  British Literature to 1700  British Literature to 1700  British Literature to 1700      3 cr.  A chronological survey of British literature and its historical and social background from the earliest times to 1700, with readings from the highlights of major works.*  "
EN 332," British Literature 1700-1900   British Literature 1700-1900  British Literature 1700-1900   British Literature 1700-1900  One (1) of the following:  British Literature 1700-1900      3 cr. A chronological survey of British literature and its historical and social background during the 18th and 19th centuries. Readings include samples of major works of the period.*  141   "
EN 341," American Literature to 1900  OR  American Literature to 1900   Main Currents in American Literature to 1900  Main Currents in American Literature to 1900    3 cr. A historical survey of American literature from its Native American and colonial beginnings to the end of the nineteenth century, with emphasis on themes, images, stylistic techniques and cultural assumptions in the works of major literary figures.*  "
