ClassID,Desc
ASL 102,", Beginning ASL II; and  in the immediately preceding semester or permission of the instructor. (Fall, Spring)"
ASL 202," History and Culture of American Deaf Community. An overview of various aspects of American Deaf culture, includ-ing descriptions of deafness, Deaf history, education, art and sports allows students to explore and discuss issues facing the Deaf com-munity. Contrasting a Deaf cultural view with the majority medical view is discussed. Analysis of the local Deaf community is required. Prerequisite: "
ASL 203," Advanced ASL. The fifth in a sequence of courses, this course is designed for the advanced study of ASL. It provides students with the opportunity to increase their ASL expressive competence and to use ASL in a variety of discourse and narrative settings. Skills to be developed are storytelling, semantic awareness analysis, in-depth exploration of ASL grammar and complex uses of space, ways of making transitions between ideas, use of classifiers, and determining appropriate perspective in specific texts. Experi-ence with the local Deaf community through interviews is required. Satisfies the upper-level writing requirement. Prerequisite: "
ASL 205," Art of Translation: ASL and English. This course explores the meaning of translation, practices various translation methods, and analyzes both written English and recorded ASL texts, with a focus on the analysis of English texts and the development of ASL translations. Extensive discussion of various types of texts and the factors that must be considered when preparing an accurate ASL or English translation contribute to students’ translation work. Satis-fies the upper-level writing requirement. Prerequisite: "
ASL 201," or 202 or permission of the instruc-tor. (Spring)For more information, go to sas.rochester.edu/asl/.AMERICAN STUDIES  (MULTIDISCIPLINARY STUDIES CENTER)American Studies is a great choice for anyone interested in a broad education in the humanities and social sciences.Information about the ProgramThe American studies program offers students the opportunity to examine American history, culture, and social life within an inter-disciplinary framework. This approach, drawing on faculty members in departments such as English, art and art history, political science, classics, religion, music, anthropology, philosophy, history, and film and media studies, allows for especially rich explorations of such topics as the arts in American society; race, class, gender, ethnicity, and religion as aspects of American identity; and ideas and institu-tions that have shaped the United States, past and present. The major enables students to range freely across disciplinary boundaries while developing an area of focus. Students also consider the role of the American nation in a global context. Students may also minor in American studies.Program Advice for First-Year StudentsFirst-year students should be aware that American studies is a very flexible major, allowing students to count toward its requirements virtually all of the courses in the College that deal with the United States. The courses fit into three tracks: the Arts in American Culture, Identity and the American Nation, and American Thought and Institutions. In many of the participating disciplines, first-year students need not be limited to 100-level courses; students should check with departmental advisors and individual instructors or con-sult the program director to find out if a particular 200-level course is appropriate for them. The courses listed below do not exhaust the list of possibilities for first-year students. All American studies students receive close advising from the program director and the Multidisciplinary Studies Center to ensure a personalized course of study.CoursesSpecialization Tracks"
MUR 122A," History of Jazz 1. (Arts in American Culture track) This study of jazz as an American musical art form is structured around the lives and music of jazz musicians across a range of instrumental, vocal, and ensemble genres. The focus is on jazz titans: individuals and musical groups distinguished by their semi-nal and permanent influences—such as Louis Armstrong, Miles Davis, or Coleman Hawkins—or by short, intense careers—such as Charlie Parker. Landmark styles include blues, ragtime, swing, bebop, cool, progressive, and free jazz. Study of the musical his-tory is enhanced by considerations from sociological, linguistic, and philosophical perspectives. The course includes lectures and discussion with an intense emphasis on listening and is geared toward students with little or no musical training; simple technical musical vocabulary and concepts are provided. Reading, listening assignments, brief written assignments, and two exams. Prerequi-sites: none. (Fall only) History of Jazz. This study of jazz as an American musical art form is structured around the lives and music of jazz musicians across a range of instrumental, vocal, and ensemble genres. Course focuses on jazz titans, those individuals and musical groups distinguished by their seminal and permanent influences, such as Louis Armstrong, Miles Davis, or Coleman Hawkins or shorter intense careers, such as Charlie Parker. Blues, ragtime, swing, bebop, cool, progressive, and free jazz are landmark terms. And finally, study of the musical history is enhanced by considerations from sociological, linguistic, and philosophical perspectives. The instruc-tional format includes lectures, discussion, and intense emphasis on listening. This course is designed for students with little or no musi-cal training; simple technical, musical vocabulary and concepts will be provided. Reading, listening assignments, brief written assign-ments, and two exams. Prerequisites: none. (Fall only)"
MUR 125," History of Rock Music. (Arts in American Culture track) This course explores the history of rock music, emphasiz-ing primarily the period between 1955 and 1990. Discussion and reading focus on identifying a variety of rock-music styles within the historical context of the development, transformation, and interaction of pop styles. Issues of technological development; social, political, and cultural context; race and gender; and music-business practices are also considered. Prerequisites: none. History of Rock Music. This course explores the history of rock music, emphasizing the period between 1955 and 1990. The periods preceding (1900–55) and following (1990–pres-ent) are considered to a limited extent. Discussion and reading focus mostly on the music, identifying a wide variety of rock music styles within the historical context of the development, transformation, and interaction of pop styles of these decades in general. Issues of technological development, social, political, and cultural context, race and gender, and music business practices are considered also. Prerequisites: none. Knowledge of technical musical terms and an ability to read music are not required for this course. (Spring)"
REL 170," Religion and Hip Hop Culture. (Arts in American Culture and Identity and the American Nation tracks) This course considers an often overlooked element in the study of hip hop cul-ture—religion. Specifically, the course offers students the oppor-tunity to examine the variety of ways that religion finds expression in the dynamic cultural medium of hip hop. Class format includes lectures, discussion, films, and video/music presentations. Religion and Hip Hop Culture. This course consid-ers an often-overlooked element in the study of hip hop culture: religion. Specifically, the course offers students the opportunity to examine the variety of ways that religion finds expression in the dynamic cultural medium of hip hop. Class format includes lectures, discussions, films, and video/music presentations."
PSC 105," Introduction to American Politics. (American Thought and Institutions track) This course introduces students to the systematic study of American political institutions, pro-cesses, and behavior, focusing on key questions about the political system and how political scientists address these questions. The strategic actions and interactions of various political actors are examined from a variety of theoretical and empirical approaches. Political polarization, economic inequality, presidential power, and the role of the administrative state are discussed throughout the course. (Fall), IR/ Introduction to American Politics. This course intro-duces students to the systematic study of American political institu-tions, processes, and behavior. We focus on key questions about the political system and how political scientists address these questions. The strategic actions and interactions of various political actors are examined from a variety of theoretical and empirical approaches. Political polarization, economic inequality, presidential power, and the role of the administrative state are discussed throughout the course. (Fall)FIRST-YEAR ACADEMIC HANDBOOK[82"
HIS 162," Early America to 1763. (American Thought and Institutions track) This course examines European expansion into the Americas from Columbus’s first voyage through the end of the American Revolution. Throughout, we consider the making of a multinational and multiethnic Atlantic world including Africa, Europe, and America as a broader context for situating the devel-opment of colonial British America and the infant United States. The course surveys the expansion of several European empires into the Americas. It then comparatively profiles Anglo-Indian contact; slavery and the emergence of African-American culture; gender; science and religion; and daily life within British America and concludes by examining the political and ideological crises of FIRST-YEAR ACADEMIC HANDBOOK[20the American Revolution and struggles within the Unities States to forge a politically and culturally cohesive republic in the 1780s. (Fall) Early America to 1763. This course examines European expansion into the Americas from Columbus’s first voyage through the end of the American Revolution. Throughout, we consider the making of a multinational and multiethnic Atlantic world includ-ing Africa, Europe, and America as a broader context for situating the development of colonial British America and the infant United States. The course surveys the expansion of several European empires into the Americas. It then comparatively profiles Anglo-Indian contact; slavery and the emergence of African-American culture; gender; science and religion; and daily life within British America and concludes by examining the political and ideological crises of the American Revolution and struggles within the Unities States to forge a politically and culturally cohesive republic in the 1780s. Early America to 1763. This course examines European expansion into the Americas from Columbus’s first voyage through the end of the American Revolution."
REL 153," Islam in America. (Comparative Americas and Global Perspectives track) This course surveys the history of Islam in the Americas from the days of slavery to the so-called Black Muslims to the post-65 immigrants to 9/11 and beyond.Many departments that contribute to the interdisciplinary American studies major offer courses that are appropriate for first-year students. Students should check with departments if they are interested in 200-level courses not listed here.For more information, go to rochester.edu/college/msc/americanstudies.html.ANTHROPOLOGY“Never doubt that a small group of thoughtful, committed citizens can change the world: Indeed, it is the only thing that ever has.”—Margaret MeadInformation about the DepartmentAnthropology is the comparative study of humanity. The Depart-ment of Anthropology at the University of Rochester specializes in cultural anthropology, which specifically examines the diverse languages, social relations, and cultural meanings that humans have developed. Anthropology courses explore the concepts and methods that anthropologists use to understand contemporary social issues and cross-cultural variations in human experience. Students address questions of race, class, and gender and engage with current thinking about the future of cultural diversity in a globalizing world.  No two students have the same experience in the anthropology concentration. Undergraduate majors are encouraged to develop their own special interests through a broad selection of electives, independent study, internships, community research, summer field schools, and study abroad. Many courses include opportunity for hands-on research. Faculty members have conducted fieldwork in Brazil, China, Honduras, India, Indonesia, Nepal, the Philippines, Papua New Guinea, Rwanda, and the United States—providing a vast range of experience and expertise for students to utilize.Departmental Advice for First-Year StudentsCultural Anthropology ( Islam in America. This course surveys the history of Islam in the Americas from the days of slavery, to the so-called Black Muslims, to the post-65 immigrants, to 9/11, and beyond."
ANT 101,") provides an overview of the discipline and is the most common starting point for students  interested in the program. The department also offers several introductory courses intended primarily for first-year students and  sophomores in addition to a variety of electives that are open  to first-year students. Students considering a concentration in  anthropology should take  during their first year,  followed by  after comple-tion of any other course with a grade of C or better. No credit is granted for subsidiary-level exams.ClustersThe department offers four different clusters: Interpretation of  Culture, Power and Inequality (formerly Social Analysis),  Anthropology of Globalization, and Medical Anthropology.CoursesIntroductory Courses Cultural Anthropology. This course introduces stu-dents to the distinctive ways in which cultural anthropologists do field research and write about it. Students are asked to think critically and comparatively about matters such as race, politics, gender, kinship, and religion and to consider the fate and value of cultural diversity in a world connected by global movements of people, money, media, and technologies. This class is required for a major or minor in anthropology and can be used for the minor in medical anthropology or any of the four clusters. (Fall and Spring). (Spring)"
ANT 200," in the fall of the sophomore year.  Anthropology is one of the most flexible social science degrees there is. Common careers for majors include nonprofit and NGO work, advertising, market research, and consulting. Many oth-ers enter graduate programs in medicine, law, or public health. Because anthropology majors build generalizable skills like critical thinking and analysis, cross-cultural and interdisciplinary compari-son, and the ability to design and conduct research, they are suited to successfully pursue a variety of careers—wherever interests may lie or develop.International Baccalaureate (IB)Social Anthropology—Students who receive a higher-level exam score of 6 or higher are awarded credit for , "
ANT 102," Introduction to Medical Anthropology. This course explores anthropological interpretation, research, and writing on the ways different peoples understand and deal with issues of ill-ness and disease. (Fall)"
ANT 104," Contemporary Issues and Anthropology. This course explores the complex interrelation of race, class, and gender in contemporary America, both in people’s subjective identities and in their objective life chances. The materials assigned include first-person narratives of particular life experiences; quantitative analyses of general statistical patterns; and long-term historical explanations of these experiences and patterns. (Meets irregularly)UNDERGRADUATE PROGRAMS21]Electives Open to First-Year StudentsBelow is a sampling of electives offered in Fall 2018. Elective offerings change every semester. More cross-listed electives are available through other departments."
ANT 257," Chinese Society after Mao. This course adopts an anthropological approach toward understanding the dramatic socio-cultural transformations that have followed in the wake of China’s post-Mao economic reforms. What happens when a society officially committed to economic and gender equality witnesses the rise of stark social divisions? We examine such issues as the creation of a market economy, the rise of new social classes, rural to urban migration, changing ideologies of gender and sexu-ality, new attitudes toward education and work, transformations in family life, religious revival and conversion, and the influences of global popular culture and mass consumption. Throughout our discussions we consider the implications of these changes for China’s political, social, and economic futures.Core Courses These courses comprise the theoretical foundations of anthropology, and each is usually offered once per academic year. Majors must take "
ANT 204,", and one theory course ( Reading Ethnography. A critical study of the role ethnographic texts play in posing and answering questions about human culture and society. Either intensive readings on a particular society or area or a survey of ethnographic “classics” and their critics. (Spring)"
ANT 201,"–210). History of Anthropological Theory. A survey of major developments in anthropological thought. Prerequisite: "
ANT 202," Modern Social Theory: Key Texts and Issues. A close textual analysis of four authors who established the framework of modern social theory—Adam Smith, Karl Marx, Max Weber, and Sigmund Freud—and how contemporary social scientists use their work. (Fall)"
ANT 205," Theories and Debates in Anthropology. An examina-tion of contemporary and historical debates that have shaped theory and method in cultural anthropology. (Fall)"
ANT 206," Critical Social Theory. A survey of feminist, poststruc-turalist, postcolonial, and race theory and contemporary anthropol-ogy that builds on these theoretical frameworks."
ANT 207," Radical Social Theory. An examination of the argu-ments of radical thinkers who have tried to change the world since the revolutions of 1848: Marx, Nietzsche, Lenin, Alinsky, Fanon, Foucault, and Graeber.For more information, go to sas.rochester.edu/ant.ARCHAEOLOGY, TECHNOLOGY AND HISTORICAL STRUCTURES (MULTIDISCIPLINARY STUDIES CENTER)“There can be little doubt that in many ways the story of bridge building is the story of civilization. By it we can readily measure an important part of a people’s progress.”—F. D. Roosevelt, October 18, 1931Information about the ProgramThis innovative multidisciplinary program studies the establish-ment and evolution of technological, architectural, and engineering practices and their relationship to the ancient and preindustrial societies and cultures, which technology and engineering helped create and sustain. Assuming a global perspective, the program integrates material from several disciplines in engineering and the natural sciences, the humanities, and the social sciences. Students learn to apply engineering, archaeological, architectural, and histori-cal methodologies to explore the creation of artifacts, buildings, and infrastructural systems within and across societies and cultures from the first millennium BC to the 18th century. A prominent feature of the program is optional undergraduate research under the aegis of both the University of Rochester and prestigious foreign academic institutions to address issues of interpretation, conservation, and restoration of the world’s cultural heritage.Program Advice for First-Year StudentsThis program is designed for undergraduate students interested in the humanities (archaeology, architecture, art history, classics, his-tory) with a desire for critical insight into the material culture and technology of preindustrial societies; in mathematics or natural sci-ences with a desire to study the impact of technology on ancient and preindustrial cultures; or in an interdisciplinary engineering field emphasizing technology, design, materials, structures, and architec-ture in the context of historical monuments. Students may pursue Track A, a course-based path requiring 11 courses, or Track B, a research-based path comprising nine courses plus an 8-credit senior project (subject to faculty approval). The major offers pathways in (1) engineering, (2) archaeology and architecture, (3) history, and (4) science, technology, and society. Foundation courses provide basic competencies in engineering structural analysis, archaeology, and architectural history common to all pathways. Depending on FIRST-YEAR ACADEMIC HANDBOOK[22course selection, the major may be designed to satisfy any of the three divisions of the College: Humanities, Social Sciences, or Natu-ral Sciences/Engineering as well as to prepare students for graduate studies in archaeology, architecture, civil or mechanical engineering, art history, classics, or history. This is not a professional program in engineering or in architecture and does not prepare graduates for licensure in either of those professional areas.Courses Fall Semester Foundation Courses"
ME 104," The Engineering of Bridges. An introduction to the art of bridge building based on the study of the engineering and techno-logical problems involved in the design, construction, and collapse of bridges from antiquity to the present time. The course includes several case studies of major historical bridges selected for their structural significance. Students learn how to calculate the forces acting on structural elements, how these forces depend on the bridge structural form, how the form itself is conditioned by the structural materials, and how forces are measured with electromechanical in-strumentation. The study includes fundamental notions of mechan-ics, strength of materials, structural behavior, instrumentation failure analysis, and design optimization. Working on teams, students use constructive experimental models as well as computer-aided pro-grams to design, build, instrument, and test realistic bridge projects. This is a self-contained course open to all Rochester undergraduates. The Engineering of Bridges. This course is an introduction to the art of bridge building based on the study of the engineering and technological problems involved in the design, con-struction, and collapse of bridges from antiquity to the present time. By studying several case studies of major historical bridges selected for their structural significance, students learn how to calculate the forces acting on structural elements, how these forces depend on the bridge structural form, how the form itself is conditioned by the structural materials, and how forces are measured with electrome-chanical instrumentation. The study includes fundamental notions of mechanics, strength of materials, structural behavior, instrumen-tation failure analysis, and design optimization. Working in teams, students use constructive experimental models as well as computer-aided programs to design, build, instrument, and test realistic bridge projects. (Fall)  The Engineering of Bridges. An intro-duction to the art of bridge building based on the study of the engineering and technological problems involved in the design, construction, and collapse of bridges from antiquity to the present time. The course includes several case studies of major historical bridges selected for their structural significance. Students learn how to calculate the forces acting on structural elements, how these forces depend on the bridge structural form, how the form itself is conditioned by the structural materials, and how forces are mea-sured with electromechanical instrumentation. The study includes fundamental notions of mechanics, strength of materials, structural behavior, instrumentation failure analysis, and design optimization. Working in teams, students use constructive experimental models as well as computer-aided programs to design, build, instrument, and test realistic bridge projects. This is a self-contained course open to all Rochester undergraduates. (Fall)"
ATH 222," Cities and Urbanism in Pre-Columbian Mesoamer-ica and Andes. While many of us may or may not live in cities today, their presence as central places for administrative, judicial, and social purposes is undeniable. Both the historical and archaeo-logical record demonstrate the city is not a new phenomenon, but scholars debate over what actually constitutes a city, especially in the pre-Hispanic Americas. To this end, we read key texts about cities and urbanism that help us better understand this debate. We also discuss how recent anthropological approaches to studying cities have helped archaeologists better understand pre-Hispanic urbanism and city life. Core Courses"
AH 114," Creating Architecture. Buildings are among the most public, visible, and long-lived artifacts that a culture creates. The built environment serves both as a repository of cultural informa-tion and exerts an influence that extends beyond the society that created it. This introductory course explores a visual survey of archi-tecture from ancient times to the present day using a slide lecture and discussion format that invites each student to participate in the discourse of the class. The studio portion of this course provides students an opportunity to create their own structures from sketch to three-dimensional pieces exploring basic design elements and materials. No prior studio experience is necessary. Students are ex-pected to purchase basic tools used in this course. A materials supply list is provided at the first class. Students are expected to pay the $50 studio fee to cover the use of shared supplies and equipment. To be  added to the wait list, please email stephanie.ashenfelder@rochester.edu."
HIS 180," History of Technology. This course surveys the history of technology and its impacts on agriculture, communication, trans-portation, housing, health, war, and society. Technology has been used not only to build empires and improve human societies but also to destroy, enslave, and censor. Today we face limits on technology as well as new and seemingly boundless opportunities for the future. The unifying theme of the course is exploring and understanding the impact of technology on individuals.Note: The following courses may have appropriate content but have not been officially approved for the Archaeology, Technology, and Histori-cal Structures program. Please see the program director for approval. History of Technology. This course surveys the history of technology and its impacts on agriculture, communication, trans-portation, housing, health, war, and society."
ATH 110," History of Archaeological Thought. This seminar reviews the history of archaeology and the forms that the discipline takes today, emphasizing the developments and debates over the past six decades. This class focuses on the historical overview of culture, historical, processual and post-processual approaches in archaeol-ogy, and topics that illustrate the differences and similarities in these theoretical approaches."
MTH 161," or  or –162 sequences are acceptable). Students planning to major in business should complete the following courses by the end of their sophomore year: prerequisite calculus sequence, one acceptable statistics course and –162 (see below) in three semesters. The same text is used in both 141–143 and 161–162. Placement is made by the Department of Mathematics. (All three offered Fall, Spring, and Summer)–162; Calculus IA, IIA. The first semester, MTH161, covers differentiation techniques and applications; the second  semester, MTH162, covers integration and applications and  additional differentiation techniques. Placement is made by the Department of Mathematics. (Both offered Fall and Spring), with advice from the mathematics department; a writ-ing course as recommended by the College Writing Program; and an elective from a chosen cluster. Students anticipating a major in chemistry are encouraged to meet with a faculty advisor from the department during the first year in order to explore the individual student’s needs and tactics for preparation for a possible major in chemistry.Advanced Placement (AP)Students who have received a score of 4 or 5 on the AP exam are entitled to credit for  Calculus I and  or  or  or   (or –162 is the standard introductory calculus sequence for students who in-tend to major in mathematics, a physical science, engineering, or an-other technical field. The sequence –162 but at a slower pace (in three semesters rather than two), using the same textbook. Students lacking the al-gebra or trigonometry background necessary to perform successfully in , 4 credits) granted.AP Calculus, BC exam:  Score of 3—Student will be placed in , 4 credits) granted.         Score of 4 or 5—Student will be granted two semesters of advanced placement (8 credits) for  and  and  may register for  after completion of –162, are coordinated with each other. They cover the same material, assign the same homework, have common exams, and are graded on a common scale. –162 (see below) but in three semesters rather than two, using the same textbook. –162 Calculus IA, IIA. The sequence 161, 162, is the standard introductory calculus sequence for students who intend to major in mathematics, a physical science, engineering, or another technical field. Emphasis is on learning applications and techniques. Courses 161–162 must be taken in sequence. (Fall and Spring)  is open to all first-year students placed in  or a higher-numbered course; –162), multivariable calculus (   (Calculus I). Students with AP credit for  may want to brush up on mathematical skills using books such as Preparing for General Physics, Math Skill Drills by Arnold D. Pickar (Addison Wesley).  All physics and astronomy majors should start with the same recommended physics sequences as physics majors (see above). In addition, first-year students are encouraged to take  (may be taken concur-rently). (Fall) or 171 (may be taken concurrently) (Fall)–165 or  "
MTH 162W,""
RT 105,"      or elective   or cluster course "
ECE 114A,""
ME 140," "
PHY 121E,"lective (cluster or Natural Science) AS 10X ("
AME 191,"UNDERGRADUATE PROGRAMS25]Courses"
AME 140,"/ Introduction to Audio Music and Engineer-ing. The course provides an introduction to the science and technol-ogy of audio. Students learn about the vibration of strings, musical tuning systems, overtones and timbre, and modes of oscillation through the concept of a guitar. Fourier analysis, transducers, and passive electrical components and circuits are introduced when dis-FIRST-YEAR ACADEMIC HANDBOOK[46cussing amps and audio components. Hands-on projects introduce the fundamental concepts of electronics, including voltage, current, resistance and impedance, basic circuit analysis, ac circuits, imped-ance matching, and analog signals. The course then introduces basic digital signal processing concepts, where they use Arduinos and Pure Data to learn about conversion of sound to digital format, frequency analysis, digital filtering and signal processing, and musical sound synthesis."
EAS 103," Introduction to Audio and Music  Engineering. The course provides an introduction to the science and technology of audio. Students learn about the vibration of strings, musical tuning systems, overtones and timbre, and modes of oscillation through the concept of a guitar. Fourier analysis, trans-ducers, passive electrical components, and circuits are introduced when discussing amps and audio components. The class utilizes hands-on projects to introduce the fundamental concepts of elec-tronics, including voltage, current, resistance and impedance, basic circuit analysis, ac circuits, impedance matching, and analog signals. The course then moves on to introduce basic digital signal process-ing concepts using Arduinos and Pure Data to learn about conver-sion of sound to digital format, frequency analysis, digital filtering and signal processing, and musical sound synthesis.For more information, go to hajim.rochester.edu/ame/.BIOLOGY AND BIOLOGICAL SCIENCES“Biology was the glamour science of the second half of the 20th century, just as physics was the glamour science of the first half. What is glamour science? It is one that captures the public interest and serves it well. No other science has contributed as much to our understanding of ourselves (evolution and development), our relationship to our planet (ecology), or offers more promise for improving the quality of human life in the 21st (genetics, molecular medicine, genetic engineering).”—Martin A. GorovskyRush Rhees Professor of BiologyInformation about the DepartmentThe University of Rochester’s Department of Biology has long been recognized as a leader in genetics research. While our faculty and students are united by a common interest in genetics, we ad-dress questions spanning a wide range of topics in molecular, cell, developmental, computational, evolutionary biology, microbiology, neuroscience, and biochemistry.  The Undergraduate Program in Biology and Medicine (UPBM) combines the resources of the School of Arts & Sciences and the School of Medicine and Dentistry to offer courses, lectures, labora-tory work, specialty seminars, and research experiences to under-graduate students.Advanced Placement (AP)/International Baccalaureate (IB)• AP Biology Credit Policy: Students who scored a 4 or 5 on Advanced Placement biology exams receive four general college credits.• IB Biology Credit Policy: Students who scored a 6 or 7 on the International Baccalaureate exam receive four general college credits.Please note that AP or IB credit may not be used to satisfy introduc-tory course requirements in any of the biological science majors.Students with AP credit (exam scores 4 or 5) or IB credit (exam scores 6 or 7) are eligible for enrollment in /"
BIO 111," Principles of Biology II or "
BIO 113," Perspectives in Biology II in the spring.*"
BIO 102,",  Natural History. Introduction to observation and identification of plants and animals in their environment, with emphasis on locally common trees, birds, and insects. Much class time is spent out of doors, usually visiting habitats within walking distance of campus but with two to three longer field trips. We also read and discuss selections of nature writing, ranging from Dar-win to contemporary authors. Grades are based on identification quizzes, a required field journal, and a natural history essay inspired by your field observations. This course is designed for non-science majors. The course can be used for four clusters: Understanding the Biological World (N1BIO003), Life through Time (N1EES005), Sustainability and the Humanities(H1SUS001), and Science and Sustainability (N1SUS001). Prerequisites: none."
BIO 104K," are for students who do not want to major in biology but would like to pursue a biology cluster for the Natural Sciences divisional requirement of the Rochester Curricu-lum. See course descriptions below for applicable clusters. Please note that students with interests in medical school or health profes-sion fields should consider taking  Ecosystem Conservation and Human Society. This course examines issues in conservation biology from a viewpoint of costs and benefits to human society. Topics include the services that ecosystems provide to human society, how the value of these services is determined, and how consideration of such services influences political policy at local, national, and international levels.  Ecosystem Conservation and Human Society. The course examines a new approach in conservation biology that identifies and places economic value on the services that natural eco-systems provide. Such services are basic to sustainable societies and include clean water and air, waste decomposition, pollination, and farmland productivity. Major themes include an overview of other approaches in conservation biology, a review of the services that ecosystems provide, ways the value of these services are determined, and how this novel approach is influencing economic and political policy at local, national, and international levels. (Fall)"
BIO 104," may be used in Biological Principles (N1BIO002) and Understand-ing the Biological World (N1BIO003) biology clusters. Prerequi-sites: none.For more information, go to sas.rochester.edu/bio/ undergraduate/.UNDERGRADUATE PROGRAMS27]BIOMEDICAL ENGINEERING“Engineering is not merely knowing and being knowledgeable, like a walking encyclopedia; engineering is not merely analysis; engineering is not merely the possession of the capacity to get elegant solutions to nonexistent engineering problems; engineering is practicing the art of the organizing forces of technological change. . . . Engineers operate at the interface between science and society.”—Gordon Stanley BrownInformation about the DepartmentBiomedical engineering (BME) involves the application of engineer-ing science and technology to solve problems in biology and medi-cine. This broad area contains many career opportunities, ranging in scope from advanced research to engineering practice in industrial or clinical settings. The Department of Biomedical Engineering, in conjunction with strong academic programs in the basic sciences and other engineering disciplines at the University of Rochester, offers outstanding training in this rapidly growing field.Departmental Advice for First-Year StudentsThe interdisciplinary nature of biomedical engineering requires expertise in both the biological and engineering sciences. The University of Rochester offers several avenues of academic study in biomedical engineering, each of which can be structured to satisfy premedical or other health professions. The minor in biomedical engineering (24 credits) provides opportunities for students major-ing in other disciplines to obtain substantive exposure to the field of biomedical engineering.  The bachelor of science degree program in biomedical engineer-ing is accredited by the Engineering Accreditation commission of ABET, www.abet.org. Our curriculum emphasizes fundamental engineering and design principles taught in the context of current problems in medicine and biology. A series of nine core courses required of all biomedical engineering students provides a solid foundation in engineering principles relevant to biomedical engi-neering practice. To ensure in-depth training, students are required to complete a sequence of four engineering courses in a focus area of biomedical engineering. These areas of concentration are biome-chanics, biosignals and biosystems, cell and tissue engineering, and medical optics. The program is capped with a biomedical engineer-ing senior design course required for all students.All students interested in pursuing a BS in biomedical engineering are assigned a biomedical engineering faculty advisor.Typical First-Year ProgramFall Semester Spring Semester Ecosystem Conservation and Human Society. (Nat-ural Sciences) The course examines a new approach in conservation biology that identifies and places economic value on the services that natural ecosystems provide. Such services are basic to sustain-able societies and include clean water and air, waste decomposition, pollination, and farmland productivity. Major themes include an overview of other approaches in conservation biology; a review of the services that ecosystems provide; ways the value of these services are determined; and how this novel approach is influencing economic and political policy at local, national, and international levels. (Fall)"
MTH 162," or  or  Calculus II; or  (or equivalent) is a strict prerequisite and must be completed before taking 165. NOTE:  or  or ( or 171 (after consultation with a mathematics faculty member) with one semester advanced placement ( or 171(after consultation with a mathematics faculty member) with one semester advanced placement (, and placed in .  Students who receive AP credit for  or 171.  and awarded credit for  with a grade of C or better. No credit is granted for subsidiary-level exams.ClustersAll of the following courses belong to various clusters in mathemat-ics.  is open to first-year students with advanced placement credit.. (Fall and Spring). (Fall and Spring) (may be taken concurrently). , or  (may be taken concur-rently). (Spring)Astronomy Courses or "
MTH 142C,""
HM 131,"  /137/172 or "
CHM 132E,"AS 10X (AS 10X course  "
