ClassID,Desc
ACMAT 100," or  or  or  or ACSTA readyRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.5of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43Arrupe College - University Course - Subject: University Course "
ACSTA 101," with a 'C-' or better  Outcomes: Students who plan to study calculus will obtain the algebraic background needed to enroll inprecalculus.Components:Lecture(In person)Course Equivalents: with a 'C-' or betterRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________ with a 'C-' or betterRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.4of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43Arrupe College - Statistics - Subject: Statistics (3)Course ID:01299615-JUN-2018StatisticsThis course provides an introduction to statistical reasoning and techniques in descriptive and inferentialstatistics and their applications in economics, education, genetics, medicine, physics, political science,and psychology.   Outcomes:  Students will obtain a background in the fundamentals of descriptive and inferential statisticsalong with an understanding of their uses and misuses.  IAI Code:  M1 902Components:Lecture(In person)Course Equivalents:, , "
MATH 117R,"equirement Group:"
ACMAT 118,"(3)Course ID:01352001-APR-2018Precalculus IIThis course is a continuation of "
MATH 117," focusing on exponential, logarithmic, trigonometric, and inversetrigonometric functions, their graphs, and their properties. Techniques for solving equalities involvingthese functions are examined. Trigonometric identities, sum and difference formulas, double and half-angleformulas, the Laws of Sines and Cosines, and polar coordinates are also considered.  Prerequisite : Math 117  Outcomes: Students will build and improve their skills in algebra and pre-calculus topics in order to be ablesolve a variety of problems. The content and the strategies students will learn will prepare them to besuccessful in Calculus and courses beyond. Students will frequently be asked to express their mathematicalComponents:Lecture(In person)Course Equivalents: or Math Placement Test  The major emphasis is on the development and reporting of accounting information for use by investors,creditors, and others. The student is required to develop skills in the preparation and use of accountinginformation and must demonstrate an understanding of the accounting process, and be able to evaluate theimpact of estimates, alternative accounting principles, and the limitations of the accounting model onaccounting information. Topics include: preparation and use of financial statements; the accounting process;and the measurement and reporting of income, assets, liabilities, and owners¿ equity.  Outcome:  The student will be able to understand the underlying principles, design, concepts, limitations,Components:LectureCourse Equivalents: or Math Placement TestRoom Requirements:General Classroom(1) _____________________________________________________________________________________________________________ or equivalent. A year of high school chemistry is recommended.  Co-requisite: : College Algebra as a prerequisite or to have been placed in (or any higher MATH course such as 118, 131, 132, 161, 162) with grade of at least C- or placement into (3)Course ID:00500406-JUN-2018Precalculus IPrerequisite: Math Placement Test or Math 100  This course covers algebraic topics ranging from functions and their applications to complex numbers toinverse functions to the fundamental theorem of algebra.  Outcome:  Students who plan to study calculus will obtain the algebraic background needed to enroll inprecalculus.Components:LectureCourse Equivalents:"
MATH 118R,"equirement Group:"
STAT 103,", , ,  or  or )  Outcomes - Students will become familiar with such areas of natural language processing as informationretrieval, sentiment analysis, machine translation, document classification, and question answering.Components:Lecture(In person)Requirement Group:At least C- in )Req. Designation:Undergraduate ResearchRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________ or  or  course), ,  or  or  or  or  or  or  or  or "
ISSCM 241,",  and either  and  or ,  This course teaches students how to use statistical tools to evaluate hypotheses about economic models.    Outcome:  Students will be able to interpret and critically analyze quantitative information related toeconomics. Students will understand regression analysis and understand how to use it to test economic modelsand to measure important economic parameters, and to predict economic relationships.Components:LectureAttributes:Engaged LearningRequirement Group:Prerequisite: Sophomore standing; minimum grade of "C-" in .Req. Designation:Undergraduate ResearchRoom Requirements:General Classroom(1) _____________________________________________________________________________________________________________,  and , ,  or  H, or .  This course examines reward policies, programs and practices over such matters as base-pay, employee benefitsand incentive in private and public organizations.      Outcome:  Students will learn how to design and implement reward programs that will give their employers acompetitive advantage; to resolve compensation problems from both a human resource professional andmanagerial perspective; and to negotiate fair pay packages with their employers. Students will improve theirteam leadership, analytical and writing skills.  Components:Lecture(In person)Requirement Group:Prerequisites: Junior Standing, minimum grade of "C-" in .Req. Designation:Undergraduate ResearchRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________(3)Course ID:00415606-JUN-2018Business StatisticsThis course examines the steps and procedures required to solve problems in science, social science, andbusiness where data are useful - from the definition of the managerial problems to the use of statisticalanalysis to address these problems.  Outcome: Students will be able to demonstrate understanding of statistical thinking and data analysistechnique for decision-making purposes.Components:LectureCourse Equivalents:  Introduction to concepts and methods for managing production and service operations.  Topics include demandforecasting, aggregate and capacity planning, inventory management, facility layout and location,just-in-time, managing quality, project planning, resource allocation, and logistics.   Outcome: Understanding of basic issues and role of operations management in organizations, and of tools forproblem-solving in operations management.Components:Lecture(In person)Course Equivalents: or  or .  This course develops an understanding of the research process from problem formulation through researchreport preparation. Both qualitative and quantitative research methodologies are discussed. The focus is onusing research results in marketing decision making. Empirical data are analyzed using state of the artanalytical tools.  Outcomes:  Students identify managerial problems, research objectives, design data collection instruments,and sampling procedures.  Data collection and analysis is discussed. Cases, exercises and/or a writtenresearch proposal or report is a primary outcome of the course.Components:LectureRequirement Group:Prerequisites: Junior standing, minimum grade of "C-" in .Req. Designation:Business HonorsRoom Requirements:General Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.40of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43School of Business Admin - Marketing Department - Subject: Marketing  or  or  or  or  or  or  or  or  or "
ISSCM 241H,"Attributes:Course Approved 2016 - IAIRequirement Group:Prerequisite:  and , Attributes:Quantitative KnowledgeReq. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________(3)Course ID:01237306-JUN-2018Business Statistics - HonorsRestricted to SBA honors students.    This course examines the steps and procedures required to solve problems in science, social science, andbusiness where data are useful - from the definition of the managerial problems to the use of statisticalanalysis to address these problems.     Outcomes:  Students will be able to demonstrate understanding of statistical thinking and data analysistechnique for decision-making purposes.Components:Lecture(In person)Course Equivalents:. Restricted to SBA honorsstudents.  Introduction to concepts and methods for managing production and service operations.  Topics include demandforecasting, aggregate and capacity planning, inventory management, facility layout and location,just-in-time, managing quality, project planning, resource allocation, and logistics.   Outcomes:  Understanding of basic issues and role of operations management in organizations, and of tools forproblem-solving in operations management.Components:Lecture(In person)Course Equivalents:; restricted to SBA honors studentsReq. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________"
ACUNI 101,"(1)Course ID:01345315-JUN-2017Department Consent RequiredFirst Year SeminarThis course introduces students to college life, especially that of an Arrupe student. The course focuses onIgnatian spirituality, community building, goal setting and attainment, academic success strategies, and taskinitiation.Components:Lecture(In person)Course Equivalents:"
UNIV 101R,"equirement Group:Arrupe First Year StudentsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.6of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43Arrupe College - Writing and Composition - Subject: Writing and Composition "
ACWRI 105,"(3)Course ID:01298320-JUN-2017College Writing IWriting and Composition I is a basic writing course that emphasizes composition skills. The course emphasizesmastery of grammar, usage, and punctuation.  Students will master the process of planning, writing, andrevision to produce finished versions of written work.  Outcomes:  Students will develop skill in:  writing with a clear audience and purpose in mind; developing aclearly stated thesis which acts as the governing idea of an essay; writing coherent paragraphs and well-organized longer essays using various invention strategies; using transitions to link ideas; exhibiting aworking knowledge of basic grammar, usage, and punctuation conventions.  IAI Code:  C1 900Components:Discussion(In person), Lecture(In person)Attributes:Course Approved 2016 - IAIRequirement Group:Restricted to Arrupe College StudentsRoom Requirements:Electronic Classroom(1), Electronic Classroom(1) _____________________________________________________________________________________________________________"
ACWRI 110,"(3)Course ID:01298401-JAN-2018College Writing IIWriting and Composition II instructs students in the conventions of academic writing. Students will developflexible strategies for generating, revising, and editing their writing and will receive instruction in howto write clear, error free prose.  Outcomes: Students will be able to produce college-level papers and demonstrate understanding of thecomposition process. Students will learn responsibility to their readers, responsibility to their sources,and responsibility to themselves as writers.  IAI Code:  C1 901RComponents:Discussion(In person), Lecture(In person)Course Equivalents:"
UCWR 110A,"ttributes:Course Approved 2016 - IAIRequirement Group:Pre-requisite: "
ACWRI 105R,"oom Requirements:Electronic Classroom(1), Electronic Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.7of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43School of Business Admin - Accounting - Subject: Accounting "
ACCT 201,"(3)Course ID:00104906-JUN-2018Introductory Accounting IPrerequisite: .    This course highlights the differences between financial accounting and managerial accounting. The coursebegins by completing the study of transactions and events affecting financial statements. The cash flowstatement is then explored in some detail. Finally, financial statement analysis as traditionally practiced,is considered a capstone for financial accounting. The course then focuses on the use of accounting data bymanagement. Product costing in a manufacturing setting, assigning of costs to objects, learning how costsbehave, and the use of accounting data by management in planning operations, controlling operations, and inshort term decision making are all investigated.  Outcome:  The student will be able to understand the differences between cash and accrual accounting, the useComponents:Lecture(In person)Course Equivalents: or 201HReq. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________ or  or  and 202.     The first in a series of courses designed to provide in-depth coverage of the generally accepted principlesunderlying financial statements and financial reporting, from conceptual framework to application. Topicsinclude alternatives for measurement of revenue and asset valuation, and presentation of financialstatements. Lectures, discussions, and technical readings are supplemented with extensive problem and writtenassignments.    Outcomes: Students will demonstrate their understanding of the accounting process leading to financialreports. Furthermore students will also develop the ability to apply critical thinking and analytical skillsComponents:LectureRequirement Group:Prerequisites: Sophomore standing and a minimum grade of "C-" in  or 201H: and 202. Open to Graduate Business StudentsReq. Designation:Business HonorsRoom Requirements:General Classroom(1) _____________________________________________________________________________________________________________ and 202.    This course provides a thorough exposure to federal income tax concepts and planning principles, withparticular reference to individual taxpayers.    Outcome:  Students will be able to demonstrate a basic core of technical knowledge concerning the federalincome tax as it applies to individuals, an understanding of the conceptual and tax policy issues thatunderlie tax legislation, and fundamental skills in tax compliance, tax planning, and tax research.Components:LectureRequirement Group:Prerequisites: Sophomore standing and a minimum grade of "C-" in  or 201H: and 202. Open to Graduate Business StudentsReq. Designation:Business HonorsRoom Requirements:General Classroom(1) _____________________________________________________________________________________________________________.   can be takenas co-requisite.  The objective of this course is to provide students with a basic understanding of the general principles ofbusiness finance: capital investment, financing, capital structure, and related areas including the basics ofvaluation.    Outcomes:  Students will demonstrate basic knowledge of financial analysis, time value of money, financialdecision making, the valuation of financial and physical assets, the risk-return tradeoff, capital budgeting,and dividend policy.Components:Lecture(In person)Requirement Group:Prerequisite: Sophomore standing  and "C-" or better in . ( may also be taken as a co-requisite).Req. Designation:Undergraduate ResearchRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________,  may taken as a co-requisite).   This course provides students with a foundational and integrated knowledge of corporate finance. Topicsinclude discounted cash flows, firm valuation, capital budgeting, principals of the risk and returnrelationship, market efficiency, capital structure, and financing.  Students will will be asked toindependently complete the Bloomberg Market Concepts (BMC) course.  Outcomes:  Students will demonstrate knowledge of valuation principles, raising funds for investmentdecisions, capital investment choices, risk and return relationship, capital markets and instruments, all inComponents:Lecture(In person)Course Equivalents:,  can be co-requisiteReq. Designation:Undergraduate ResearchRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________ or  may taken as a co-requisite).   This course provides students with a foundational and integrated knowledge of corporate finance. Topicsinclude discounted cash flows, firm valuation, capital budgeting, principals of the risk and returnrelationship, market efficiency, capital structure, and financing.  Students will will be asked toindependently complete the Bloomberg Market Concepts (BMC) course.  Outcomes:  Students will demonstrate knowledge of valuation principles, raising funds for investmentdecisions, capital investment choices, risk and return relationship, capital markets and instruments, all inComponents:Lecture(In person)Course Equivalents: or  or  &  & , , , ,    At the end of the course, the student will be able to 1. Identify the basic regulatory framework for importcompliance (e.g., customs valuation, tariff  classification and country of origin) 2. Identify the basicComponents:Lecture(Blended)Requirement Group:Prerequisites : : (C- grade) ; Restricted to students in the School of Continuing and Professional StudiesReq. Designation:InternshipRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________: (C- grade) ; Restricted to students in the School of Continuing and Professional StudiesReq. Designation:InternshipRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________   Components:Lecture(Blended)Course Equivalents:: (C- grade) ; Restricted to students in the School of Continuing and Professional StudiesReq. Designation:InternshipRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.499of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43Sch of Cont/Prof Studies - Schl of Cont/Prof Studies - Subject: Continuing Professionl Studies : (C- grade) ; Restricted to students in the School of Continuing and Professional StudiesReq. Designation:InternshipRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________,,"
MATH 100," and Pre/Co-requisite  and Pre/Co-requisite (3)Course ID:00499506-JUN-2018Intermediate AlgebraThis course covers the fundamentals of algebra, ranging from linear equations and their graphs throughexponents and systems of equations.      Outcome:  Students with weak algebraic backgrounds will receive the preparation needed to use algebra inother courses or, if they plan to take calculus, to enroll in College Algebra.Components:LectureCourse Equivalents: course),undergraduate introductory statistics (equivalent to Loyola's , "
CPST 310,", ,  or  or  or  or  or  or  or  or "
ACACT 201,", , "
ACCT 201H,"Requirement Group:Prerequisite: (3)Course ID:01235706-JUN-2018Introductory Accounting I - HonorsRestricted to SBA honors students.    The major emphasis is on the development and reporting of accounting information for use by investors,creditors, and others. The student is required to develop skills in the preparation and use of accountinginformation and must demonstrate an understanding of the accounting process, and be able to evaluate theimpact of estimates, alternative accounting principles, and the limitations of the accounting model onaccounting information. Topics include: preparation and use of financial statements; the accounting process;and the measurement and reporting of income, assets, liabilities, and owners' equity.    Outcomes:  The student will be able to understand the underlying principles, design, concepts, limitations,Components:Lecture(In person)Course Equivalents:; Restricted to SBA honors students.    This course highlights the differences between financial accounting and managerial accounting. The coursebegins by completing the study of transactions and events affecting financial statements. The cash flowstatement is then explored in some detail. Finally, financial statement analysis as traditionally practiced,is considered a capstone for financial accounting. The course then focuses on the use of accounting data bymanagement. Product costing in a manufacturing setting, assigning of costs to objects, learning how costsbehave, and the use of accounting data by management in planning operations, controlling operations, and inshort term decision making are all investigated.     Components:Lecture(In person)Course Equivalents:; Restricted to students in the Quinlan Business Honors program.Req. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.8of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43School of Business Admin - Accounting - Subject: Accounting , .   can be co-requisiteReq. Designation:Undergraduate ResearchRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.23of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43School of Business Admin - Finance - Subject: Finance "
ACCT 201R,"equirement Group:Restricted to students in the Quinlan Business Honors program.Req. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________"
ACCT 202,"(3)Course ID:00105006-JUN-2018Introductory Accounting II Prerequisites: A minimum grade of ""C-"" in "
ACACT 202,", , "
ACCT 202H,"Requirement Group:Prerequisite: a minimum grade of "C-" in (3)Course ID:01237006-JUN-2018Introductory Accounting II - HonorsPrerequisites:  C- or better grade in "
ACCT 202R,"equirement Group:C- or better grade in "
ACCT 303,"(3)Course ID:00105206-JUN-2018Intermediate Accounting I Prerequisites: Sophomore standing, minimum grade of ""C-"" in both . Or Gradute Business student.  This course is an extension of Intermediate I where students use the conceptual framework to consistentlyevaluate and explain accounting practice. This allows the student to not only understand the accountingmethodologies but also recognize why these approaches are generally superior to alternative accountingtreatments. Topics include concepts of present and future value, investments in financial instruments (debtand equity), leases, pensions, income taxes, earnings per share, and the statement of cash flow.  Outcome:  Students will be able to demonstrate an understanding of the professional pronouncements as theyrelate to the measurement, recognition, and reporting of financial information.  Students will also be ableComponents:Lecture(In person)Requirement Group: and Sophomore standing. Graduate Business student are also eligible to enroll.Req. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________ &  & .    Topics include accounting concepts as applied to state and local government, along with financial reportingfor other not-for-profit entities including hospitals, universities, and voluntary health and welfareorganizations. Class may be taken prior to . Or Graduate Business students.Req. Designation:Business HonorsRoom Requirements:General Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.9of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43School of Business Admin - Accounting - Subject: Accounting  &  & . Or Graduate Business students.Req. Designation:Business HonorsRoom Requirements:General Classroom(1) _____________________________________________________________________________________________________________.Components:Lecture(In person)Requirement Group:Prerequisites: Sophomore standing, a minimum grade of "C-" in . Or Graduate Business students.Req. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________"
ACCT 304,"(3)Course ID:00105306-JUN-2018Intermediate Accounting II Prerequisites: Sophomore standing, a minimum grade of ""C-"" in ; or current Graduate School ofBusiness Student  Outcomes: Students will understand the accounting for corporate acquisitions, corporate consolidationsincluding intercompany transactions, governmental and not-for-profit and international accounting issues.Components:Lecture(In person)Attributes:International BusinessRequirement Group:Prerequisites: Junior standing; Minimum grade of "C-" in ; Or currently enrolled in the Graduate School of Business.Req. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________"
ACCT 306,"(3)Course ID:00105515-JUN-2018Advanced Financial AccountingTopics include accounting for business combinations, cost & equity method investments, consolidated financialstatements, governmental & not-for-profit, & accounting for multinational entities.  Course includesextensive problem assignments.  Prerequisites: Junior standing; minimum grade of C- in "
ACCT 307,"(3)Course ID:00105606-JUN-2018Advanced Accounting: Not-For-Profit Entities & Advanced Financial Accounting Topics Prerequisites: Sophomore standing, a minimum grade of ""C-"" in "
ACC 306,".    Outcome: Students will gain a comprehensive knowledge of the reporting requirements of not-for-profitentities.Components:LectureRequirement Group:Prerequisites: Sophomore standing, a minimum grade of "C-" in "
ACCT 308,"(3)Course ID:00105706-JUN-2018Accounting Information Systems Prerequisites: Minimum grade of ""C-"" in "
INFS 247,"; Sophomore standing. Enrollment is open toGraduate Business Students.   Included among the topics covered in this course are the primary accounting cycles, accounting informationsystem internal controls, and selective fraud issues.  Students will also build flowcharting skills and gainexperience working on an enterprise resource planning system (ERP) with real-world company data.  Outcome:  Students develop an application and analysis level of learning regarding the function of anaccounting information system in business with specific emphasis on risk management, along with the abilityComponents:Lecture(In person)Requirement Group:Prerequisites: Minimum grade of "C-" in ; Sophomore standing. Enrollment is open to Graduate Business Students.Req. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________(3)Course ID:00415706-JUN-2018Business Information SystemsFocuses on using information technology to support business processes.  The purpose and composition ofinformation systems, the utilization of technology and hands-on experience in developing microcomputerbusiness applications with productivity tools (Microsoft Excel and Access).    Outcome:  Understanding of using information technology to support business processes, and of developingbusiness spreadsheet and database applications.Components:Lecture(In person)Course Equivalents:.Req. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________"
ACCT 311,"(3)Course ID:00105806-JUN-2018Auditing & Internal Control SystemsCourse involves an in-depth investigation of internal control structure and systems and the theory of auditevidence. Theoretical principles and practical issues involved in planning and executing an audit areexplored. Internal control policies and procedures and principal evidence techniques for major transactioncycles or account groups are studied in depth. Study of appropriate AICPA professional standards is anintegral part of this course.  Outcomes:  Students who successfully complete this course will be able to: understand the role ofprofessional standards in the audit of financial statements; demonstrate their ability to research thosestandards; and demonstrate their understanding of the audit process in particular the roles of evidence andinternal control.Components:LectureRequirement Group:Prerequisites: Sophomore standing, a minimum grade of "C-" in .    Topics include: audit and other reports, statistical sampling in auditing, attestation standards, reportingon future-oriented information, accountant's legal liability, Securities & Exchange Commission practice,professional ethics and using technology in auditing.    Outcome: Students will be familiar with issues under the AICPA Code of Professional Conduct, pronouncementsof the Public Companies Accounting Oversight Board, the Sarbannes Oxley Act, federal securities laws, andcases relating to CPA malpractice. Students will have a thorough professional knowledge of CPA reports onfinancial statements and special reports. Students will also learn how to apply statistical sampling inComponents:LectureRequirement Group:Sophomore standing; minimum grade of "C-" in . Enrollment is open to Graduate Business Students.Req. Designation:Business HonorsRoom Requirements:General Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.10of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43School of Business Admin - Accounting - Subject: Accounting "
ACCT 317,"(3)Course ID:01192601-JAN-2018Managerial Accounting This course critically evaluates product cost for inventory valuation and income determination. In addition,budgeting and control procedures are emphasized. Topics discussed include job order costing, process costing,activity-based costing, full absorption and direct costing, an introduction to overhead allocation, costestimation, cost-volume-profit analysis, budgeting, standard costs, analysis of variances, and capitalbudgeting. The course incorporates computer applications to managerial accounting analysis.  Prerequisite - Sophomore standing; minimum grade of ""C-"" in "
ACCT 323,"(3)Course ID:00105906-JUN-2018Advanced CPA Topics Prerequisites: Sophomore standing; minimum grade of ""C-"" in "
ACCT 328,"(3)Course ID:00106006-JUN-2018Concepts in Taxation Prerequisites: Sophomore standing; minimum grade of ""C-"" in .    This course provides a thorough exposure to the federal income tax concepts and planning principlesapplicable to business entities, trusts, and estates and to federal transfer taxes.    Outcome:  Students will be able to demonstrate a basic core of technical knowledge concerning the federalincome tax as it applies to business entities and to the federal gift, estate, andgeneration-skipping-transfer taxes, an enhanced understanding of the conceptual and tax policy issues thatunderlie tax legislation, and enhanced skills in tax compliance, tax research, and tax planning.Components:LectureRequirement Group:Sophomore standing, minimum grade of "C-" in . Open to Graduate Business Students.Req. Designation:Business HonorsRoom Requirements:General Classroom(1) _____________________________________________________________________________________________________________"
ACCT 341,"(3)Course ID:00106106-JUN-2018Advanced Studies in Taxation Prerequisites: Sophomore standing, minimum grade of ""C-"" in "
ACCT 395,"(1 - 3)Course ID:00106401-JAN-2018Department Consent RequiredIndependent Study in AccountingPrerequisite: junior standing, instructor and dean permission required.    Independent study is in-depth research or reading, initiated by the student and jointly developed with afaculty member, into a specialized area of accounting not otherwise covered by department course offerings.Variable credit is allowed for the course. This course will not count toward major requirements. Permissionof dean required.    Outcome: Students will demonstrate an in-depth understanding of a technical accounting topic.Components:Independent StudyRequirement Group:Prerequisite: Junior standing or above.Req. Designation:Business Honors _____________________________________________________________________________________________________________"
ACCT 399,"(1 - 3)Course ID:00106506-JUN-2018Special Topics in AccountingPrerequisite: sophomore standing or above.    Scheduled classes are offered on an ad hoc basis.  Specific titles, prerequisites and content will vary.    Outcome:  Students will be able to demonstrate understanding of specialized topics not otherwise covered bydepartment regular course offerings.Components:Lecture(In person)Requirement Group:Pre-requisite: Sophomore standing or above.Req. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________"
ACCT 424E,"(3)Course ID:01277001-OCT-2017Strategic Cost ManagementEnrollment is restricted to students in the Executive MBA Program.  Explores the application of internal accounting information. Students will focus on traditional andcontemporary managerial accounting practices. Students will work to (1) understand cost behavior, (2) conductactivity analysis, and (3) predict cost under different business decisions.Components:Lecture(In person)Course Equivalents:"
ACCT 601E,"Requirement Group:Restricted to the students enrolled in the Executive MBA Program.Req. Designation:Business HonorsRoom Requirements:Electronic Classroom(1) _____________________________________________________________________________________________________________Report ID:  SR301Loyola University ChicagoPage No.11of517Course CatalogRun Date:  08/16/2018Run Time:  15:25:43School of Business Admin - Accounting - Subject: Legal Environment of Business "
