ClassID,Desc
CSCI 2270,". Topics in Database Management.In-depth treatment of advanced issues in database management systems.Topics vary from year to year and may include distributed databases,mobile *data management*, data stream processing and web-based datamanagement. Prerequisite: "
ECON 1620," or 1630. Enrollment limited to 100.SprECON1310S0125421TTh1:00-2:20(08)(K. Chay), 1629, 1630, or . Introduction to *Econometrics*.Probability and statistical inference. Estimation and hypothesis testing.Simple and multiple regression analysis. Applications emphasized.Prerequisite:  or 1630 or ; orequivalent.FallECON1630S0116234TTh1:00-2:20(08)(S. Schennach)SprECON1630S0125420TTh2:30-3:50(11)(A. Norets)For up-to-date course information please visit Courses@Brown.edu (https://cab.brown.edu).Brown University            73 or 1630 or  or 1630 or  or1630 or  or 1630 or . Enrollment limited to 20.SprEDUC1150S0124430F3:00-5:30(15)(J. Tyler) Introduction to *Econometrics*Education, ,  or  followed by ECON1629 (http://bulletin.brown.edu/the-college/concentrations/econ/Inline%20Course) or .Requirements for the Sc.B. DegreeRequires ALL 14-15 course requirements as listed in theA.B. Program14-15Additional Track specific requirements for the Sc.B.5Track 1 - Air, Climate, and EnergyMath:,  or "
ECON 1630,". *Econometrics* I.Advanced introduction to econometrics with applications in finance andeconomics. How to formulate and test economic questions of interest.The multivariate linear regression model is treated in detail, includingtests of the model's underlying assumptions. Other topics include:asymptotic analysis, instrumental variable estimation, and likelihoodanalysis. Convergence concepts and matrix algebra are used extensively.Prerequisites: )Research Methods and Design1 (http://bulletin.brown.edu/the-college/concentrations/econ/Inline%20Course)) round out the list of foundationcourses for the concentration. Economics students must also fulfill acalculus requirement.The economics department sponsors a number of concentration options.The most popular is the standard economics concentration, describedbelow. Three additional concentration options are administered jointly withother departments and are described separately under their respectivetitles. They are the concentrations in applied mathematics–economics, inmathematical economics, and in computer science–economics. The firsttwo are especially recommended for students interested in graduate studyin economics.The department offers many of the required courses in aninterdepartmental concentration called Business, Entrepreneurship andOrganizations (BEO). BEO is jointly run by the departments of economicsand sociology, and the school of engineering. BEO has three possible"tracks," of which the business economics track is most closely relatedFor up-to-date course information please visit Courses@Brown.edu (https://cab.brown.edu).232         Undergraduate Concentrationsto economics. Please contact the BEO administrator for more details,including information about advising in that concentration.Standard Economics Concentration Mathematics Course Requirements: 11, "
ECON 2020,". Applied Economics Analysis.This course provides students with skills needed to integrate economictheory, econometric methods, and *data management* in the analysisof economic problems. Provides a hands-on perspective includingassignments designed to derive testable propositions from simpleeconomic models, illustrate the loading, cleaning and merging of complexsurvey data, and provide experience in the selection and interpretation ofbasic econometric methods.SprECON2020S0125462MW10:30-11:50’To Be Arranged'"
ECON 2030,". Introduction to *Econometrics* I.The probabilistic and statistical basis of inference in econometrics.FallECON2030S0116757TTh2:30-3:50(03)(S. Schennach)"
ECON 2600,". Bayesian and Structural *Econometrics*.This course will cover a number of topics in Bayesian econometrics andestimation of structural dynamic discrete choice models. The Bayesianeconometrics part of the course will start with introductory textbookmaterial (Geweke, 2005, Contemporary Bayesian *Econometrics* andStatistics, denoted by G). A list of 11 topics with corresponding readings isgiven below. Topics 1-5 will be covered. If time permits, a subset of topics6-11 determined by interests of the course participants will be covered aswell. Readings marked with asterisk * are not required.FallECON2600S0116786MW2:30-3:50(A. Norets)"
ECON 2950,". Workshop in *Econometrics*.No description available.FallECON2950S0117134T4:00-5:30’To Be Arranged'SprECON2950S0125750T4:00-5:30’To Be Arranged'"
ENGN 1690,". Photonics Devices and Sensors.Science and *engineering principles *of photonics and optoelectronicdevices that provide foundation to a broad range of technologies fromlasers to detectors, from cameras to computer displays, from solar cellsto molecular sensing, from internet to quantum cryptography, and to newlighting sources for illuminations in the city and in biomedical treatments.Topical content: Light as waves in media, on surfaces, and through microand nanostructures; interference and waveguiding; light generation byspontaneous emission, stimulated emissions, photodetection, infraredand night visions, LED, lasers, optical amplifiers and modulators, etc.Prerequisite: "
ENGN 2125,". Engineering Management + Decision Making.The primary objective of the course is to train students on tools, skills,and behaviors required for effective management of complex engineering,research, and business development projects. Although the course will beframed in the context of early-stage technology companies, the skills andprinciples will be applicable to businesses of any size and maturity. Thecourse is organized around three actionable themes: project management,*team management*, and decision making.FallENGN2125S0115516W3:00-5:50(J. Harry)"
ENGN 2130,". Innovation and Technology Management I.Examines core concepts through four modules: (1) Industry Dynamicsof Technological Innovation, (2) Formulating Technological InnovationStrategy, (3) Implementing Technological Innovation Strategy, and(4) Early Commercialization and Deployment. Industry Dynamics ofInnovation will explore some of the drivers of technology innovation.Implementing Technological Innovation Strategy explores execution issuesconcerning the flow of technology and innovation from concept to physicalproduct or service. Early Commercialization and Deployment will focuson more salient strategic and operational issues related to commercialreadiness and roll-out of a technology-based product or service. Emphasiswill be on technology oriented entrepreneurial *enterprises*, but explorationwill also include larger more established organizations.SprENGN2130S0124395M3:00-5:50(M. Norige)"
ENGN 2180,". Globalization Immersion Experience andEntrepreneurship Laboratory.In this course, students will gain a better understanding of the political,social and cultural dynamics that influence entrepreneurial *enterprises* indifferent world regions. Meetings will be arranged with high technologycompanies and their venture arms, academic incubators, investmentprofessionals, legal professionals, government officials, entrepreneurs,and other university faculty and students. The semester becomes a globalentrepreneurship and innovation "laboratory" where students experienceand take part in guest lectures from experts working in other countries.Classroom discussions, student presentations, papers and readings willbe used to focus and further understand the globalization dynamic andits relationship to entrepreneurship. Prerequisite: "
ENGN 2912B,". Scientific Programming in C++.Introduction to the C++ language with examples from topics in numericalanalysis, differential equations and finite elements. As a prerequisite,some programming knowledge, e.g., MATLAB projects. The course willcover the main C++ elements: *data types*; pointers; references; conditionalexpressions; streams; templates; Standard Template Library(STL); designand debugging techniques.FallENGN2912BS0115527MW5:40-7:00(G. Taubin)Scientific Programming in C++"
PHP 2040,". Survey Research Methods.Emphasizes the theory of sampling and survey methods and theirapplication to public health research. Topics include: survey design andplanning; principles of sampling and survey terminology; questionnaireconstruction; protection of human subjects; *data collection* (includinginterviewing and data coding procedures); and application, presentation,and evaluation of results. Suggested prerequisites: "
PHP 2060,". Qualitative Methods in Health Research.Introduces qualitative approaches to *data collection* and analysis in healthresearch. Methods covered include: participant observation, key-informantinterviews, focus groups, innovative *data collection* strategies, and non-obtrusive measures. Students will use applied projects to develop skillsin: qualitative *data collection* and management, interviewing, transcriptanalysis using computerized software, triangulation between qualitativeand quantitative data, and report preparation for qualitative studies.Enrollment limited to 20 graduate students.SprPHP2060S0124962F9:00-11:30’To Be Arranged'"
PHP 2360,". Developing + Testing Theory-Driven, EvidenceBased Psychosocial and Behavioral Health Interventions.This is a graduate-level course designed to provide students with theknowledge and research skills necessary to develop and ultimately testa theory-driven, evidence-based psychosocial or health behavior changeintervention. Drawing on research, theory, and practice, students learnhow to conduct formative research to inform the content, structure, andformat of an intervention, set goals/objectives, develop interventionmaterials/messages, and evaluate outcomes – all while taking intoaccount factors such as gender, sexuality, race/ethnicity, poverty,culture, social-support/social-capital, etc. Research methods that arerelevant for examining efficacy, including study-design, power/samplesize calculations, fidelity monitoring, randomization, control conditions,measures selection/assessment, *data collection*, etc. are covered.SprPHP2360S0125702W3:30-6:00(M. Mimiaga)"
PHP 2550,". Practical Data Analysis.Covers practical skills required for successful analysis of scientific dataincluding statistical programming, *data management*, exploratory dataanalysis, simulation and model building and checking. Tools will bedeveloped through a series of case studies based on different typesof data requiring a variety of statistical methods. Modern regressiontechniques such as cross-validation, bootstrapping, splines and bias-variance tradeoff will be emphasized. Students should be familiar withstatistical inference as well as regression analysis. The course will use theR programming language.FallPHP2550S0116965MW10:30-11:50(C. Schmid), "
SAST 1970,". Independent Study.Section numbers vary by instructor. Please check CAB for the correctsection number and CRN to use when registering for this course.SAST XLIST. Courses of Interest to Concentrators.Science, Technology and Society.  This course can count towards the fiveelective requirement. At the end of the junior year, each student should meet with the Directorof Undergraduate Study (DUS) to review their plan for completing theircapstone.  If pursuing a capstone project, students will be required tosubmit, by the end of the shopping period of the fall of their senior year,  ashort proposal (300 words) that describes how they are going to completethis requirement.An Honors Thesis is a two-semester independent study supervised by athesis advisor ().  These two courses constitute the additionalcourses needed for honors in the concentration.An honors thesis can be textual, or it can take other forms (multi-media,visual, artistic, or musical, for example).  The form and substance of a non-textual honors thesis must conform to the rigorous regulations set out bythe relevant department(s) and the Dean of the College.Additional Honors RequirementsTo be eligible for Honors, students will have earned an "A" in the majorityof courses for the concentration.Students may graduate with Honors in South Asian Studies by completingan undergraduate Honors thesis under the supervision of at least onereader drawn from the CCSA faculty* and one additional reader from theBrown (or RISD, in the case of Brown-RISD students) faculty community.In order to pursue Honors, students must submit the following materials tothe CCSA DUS by April 25:1.A prospectus (3-5 pages, describing the major research questions andmethods to be used, complete with bibliography) that has been readand vetted by the student's intended primary reader. 2.An email from the faculty member who will serve as primary reader tothe CCSA DUS noting their willingness to advise on the thesis. In addition, students must:1.Enroll in a two-semester sequence of Independent Study, or under a relevant depawrtment course code2.Designate a second reader by September 30 of the senior year. Second readers should also confirm their willingness to serve as areader by sending an email to the CCSA DUS.  3.Be in regular contact with the thesis advisor about the progress of theproject.4.Present their research to the CCSA community during their finalsemester. For mid-year graduating students, the topic and primary reader must beidentified and confirmed by mid-November of the junior year, and a secondreader must be arranged and confirmed by January 30 of the senior year.A complete penultimate draft of the thesis is due to both readers on April1.  A final draft that incorporates readers' comments is due back to thereaders on April 15 of the student's senior year.* This includes all people listed under the Faculty, Postdoctoral Associate,and Visiting Scholars (limited to those in residence at Brown) tabs on theCCSA website.StatisticsThe Bachelor of Science degree in Statistics is designed to providefoundations that include basic statistical concepts and methodologies,and to expose students to the role of statistical thinking and analysisin interdisciplinary research and in the public sphere. To ensure deeprigorous understanding of the foundations and main methods of analysisin statistics, the program is composed of three parts: a) foundations inmathematics and computing, combined with an introduction to statisticalthinking and practice; b) four core courses on the fundamentals ofstatistical theory and data analysis; and c) more advanced materialcovering important areas of statistical methodology. A capstone projectinvolving substantial data analysis or focused on methodology/theory isrequired. Students also have opportunities to acquire practical experiencein study design, *data management*, and statistical analysis by working asundergraduate research assistants in projects in one of the participatingacademic departments or Research Centers at Brown.The Concentration is based on several premises: that statistics is ascientific discipline in its own right, with specialized methodologies andbody of knowledge; that it is essentially concerned with the art andscience of data analysis; and that it is best taught in conjunction withspecific, substantive applications. To this end, the Concentration isdesigned to provide foundations that include basic statistical conceptsand methodologies, and to expose students to the role of statisticalthinking and analysis in interdisciplinary research and in the publicsphere.  The Concentration prepares students for careers in industryand government, for graduate study in statistics or biostatistics and othersciences, as well as for professional study in law, medicine, business, orpublic administration. The undergraduate concentration guide is availablehere (https://www.brown.edu/academics/public-health/biostatistics/undergraduate-statistics-concentration).The Undergraduate Concentration in Statistics is administered by theDepartment of Biostatistics and leads to a Sc.B. degree. To ensuredeep rigorous understanding of the foundations and main methodsof analysis in statistics, the program is composed of three parts. Thefirst part entails foundations in mathematics and computing, combinedwith an introduction to statistical thinking and practice. The second partincludes four core courses that provide a comprehensive account ofthe fundamentals of statistical theory and data analysis. The third partdelves into more advanced material covering important areas of statisticalmethodology. In addition to the formal coursework, students are requiredto complete a capstone project that involves a substantial data analysisor a methodological/theoretical project.  Students also have opportunitiesto acquire practical experience in study design, *data management*, andstatistical analysis by working as undergraduate research assistants inprojects in one of the participating academic Departments or ResearchCenters at Brown. Please note that only the required Calculus coursesmay be accepted with P/F grades.  All other required courses mustbe taken for a grade.The program requires thirteen one-semester courses. The requiredcourses are as follows:LEVEL I: Foundations in Mathematics - Calculus2"
SLAV 1990,". Senior Thesis.Only for Slavic concentrators writing their senior theses. For requirementsand schedule, contact the department. Each section limited to 10 seniorSlavic Studies concentrators.). For procedures and schedule for writing a seniorthesis, please refer to the department guidelines.Social Analysis and ResearchThe Sc.B. concentration in Social Analysis and Research provides both aconceptual and a working knowledge of the techniques for *data collection*and analysis used for social research in academic and non-academicenvironments. The centerpiece of the concentration is a rigorous andcomprehensive collection of courses: (1) that develop an understandingof the principles underlying the processes of *data collection* and analysis;and (2) that train students in the application of advanced statisticaltechniques for data description and analysis. The concepts and skillslearned in these courses are reinforced through engagement in appliedresearch with Sociology faculty and/or internships with local organizationsin the for profit and not-for-profit sectors.Concentrators also take courses that provide grounding in the theoreticalapproaches to social phenomena that are foundational to social research.Graduates develop an understanding of the concepts and processes thatunderlie the issues studied by sociologists and the analytic techniques thatallow sociologists to understand social relations and individual behavior.Standard program for the Sc.B. degreeRequired core:"
SOC 1970,". Individual Research Project.Supervised reading or research. Specific program arranged in termsof the student's individual needs and interests. Required of intensiveconcentrators; open to others only by written consent of the Chair of thedepartment. Section numbers vary by instructor. Please check Bannerfor the correct section number and CRN to use when registering for thiscourse. - Independant Study), or a summer researchinternship (not for credit).Total Credits12-13***See the Sociology website http://www.brown.edu/academics/sociology/for details regarding Honors and Independent StudiesCourse substitutions: Students may petition the Director or Co-Directorof Undergraduate Studies to use one advanced analysis course taken inanother department to count toward the three required advanced analysiscourses.Research InternshipA one semester or a summer research internship is required. The researchinternship is designed to provide students with hands-on experience insocial research. Students will typically complete the research internshipin their junior year or during the summer between their junior and senioryears. Students need to submit an Internship Proposal Form to theUndergraduate Concentration Advisor for approval prior to starting theinternship. Upon completion of the internship, students are required tosubmit to the Undergraduate Concentration Advisor a brief summaryreport of their experience, which must be signed by the supervisor of thestudent's internship.Academic research internships involve work on a faculty member'sresearch project. Activities may range from *data collection*, data entry,data file management, descriptive analyses, and more advancedmodel estimation. Students are encouraged to approach faculty aboutopportunities for working on their research projects. Off-campus researchinternships are arranged through the Sociology Department StudentsAffairs Coordinator or the Undergraduate Concentration Advisor.Academic and off-campus research internships will typically entail 5-10hours of work per week and may or may not involve compensation.Students may receive academic credit for academic research internshipsand off-campus internships completed during the academic year if theycombine the internship experience with an academic component underthe direction of a faculty advisor. Students taking an internship for creditshould register for an Individual Research Project ().The Senior SeminarSocial Analysis and Research requires all concentrators to completea thesis or capstone project in their senior year. The purpose of thethesis or capstone project is to allow students an opportunity to applythe knowledge they acquired on a topic of their own interests. To fulfillthis requirement students enroll in  (http://bulletin.brown.edu/search/?P=SOC%201970) to meetthe concentration course requirements. This course counts towards a1000 level substantive requirement and will not serve as a substitute forany of the core concentration requirement.SociologyThe concentration in Sociology (leading to a Bachelor of Arts) providesa foundation in sociological theory and methods and the opportunityto cultivate more specialized knowledge in the discipline’s substantiveinterests. Students develop that focus through their coursework,taking courses in diverse areas such as social inequality, family andgender, organizations, environmental sociology, race and ethnicity andglobalization.  Students refine their interests during the senior seminarand through their completion of a senior thesis or capstone project. Theconcentration also allows students to pursue the Engaged ScholarsProgram (https://www.brown.edu/academics/college/special-programs/public-service/engaged-scholars-program) (ESP). ESP is for students withan interest in making deeper connections between their concentrationand long-term community-engaged activities such as internships, publicservice, and many other possible forms of community involvement.Standard program for the A.B. degreeTen courses are required to complete the concentration.Required core:"
SOC 2210,". Qualitative Methods.Emphasis on ethnographic field work through participant observationand interviews. Some attention to content analysis and visual sociology.Technical training in developing observational and interview guidelines,*data collection*, coding, transcript analysis, and computer applications.Strong emphasis on quality writing. Analysis of ethnographic research inbook and article format. Attention to recent developments in ethnography,especially reflexivity and autoethnography.SprSOC2210S0125585Th1:00-4:00(J. Pacewicz)"
APMA 1720M,"onte Carlo *Simulation* with Applicationsto Financeonte Carlo *Simulation* with Applicationsto Financeonte Carlo *Simulation* with Applicationsto Finance (preferred)onte Carlo *Simulation* with Applicationsto Finance (preferred)"
IECON 1650F,"inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*inancial *Econometrics*"
ECON 1670A,"dvanced Topics in *Econometrics*dvanced Topics in *Econometrics*dvanced Topics in *Econometrics*dvanced Topics in *Econometrics*dvanced Topics in *Econometrics*dvanced Topics in *Econometrics*"
ECON 1650F,"inancial *Econometrics*inancial *Econometrics*"
ECON 1620I,"ntroduction to *Econometrics*Plus One of the Following:1ntroduction to *Econometrics*1Track Requirementsntroduction to *Econometrics*1Track Requirementsntroduction to *Econometrics*Track RequirementsOne Introduction to Research Methods course (selected from thefollowing):1ntroduction to *Econometrics*Track RequirementsOne Introduction to Research Methods course (selected from thefollowing):1ntroduction to *Econometrics*Track RequirementsOne gateway course in Engineering or another physical science11Five courses that develop expertise in a technical subfield 1, 25Capstone: two-semesters required (must be taken in fall andspring of senior year)2ntroduction to *Econometrics*1ntroduction to *Econometrics*Track 3 – Environment and InequalityTrack Intro Course:ntroduction to *Econometrics*ntroduction to *Econometrics* 3ntroduction to *Econometrics*ntroduction to *Econometrics*ntroduction to *Econometrics*ntroduction to *Econometrics*ntroduction to *Econometrics*ntroduction to *Econometrics*ntroduction to *Econometrics*ntroduction to *Econometrics*"
BIOL 1555M,"ethods in Informatics and *Data Science*for Health"
CSCI 1951G,"*Optimization* Methods in Financeor "
ENGN 1950A,"dvanced Engineering *Optimization*Energy and Environmental Engineering Electives: up to twocourses from:"
