,School,CourseID,Descriptions
29,UniOfChicago,GNSE 15002. Gender and Sexuality in World Civilizations I. 100 Units. ,"The first quarter offers a theoretical framing unit that introduces concepts in feminist, gender, and queer theory, as well as two thematic clusters, ""Kinship"" and ""Creativity and Cultural Knowledge."" The ""Kinship"" cluster includes readings on such topics as marriage, sex and anti-sex, love and anti-love, and reproduction. The ""Creativity and Cultural Knowledge"" cluster addresses the themes of authorship and authority, fighting and constructing the canon, and the debates over the influence of ""difference"" on cultural forms. Instructor(s): Staff Terms Offered: Autumn Note(s): This sequence meets the general education requirement in civilization studies. "
30,UniOfChicago,GNSE 15003. Gender and Sexuality in World Civilizations II. 100 Units. ,"Three thematic clusters make up the second quarter. ""Politics"" focuses on texts related to activism/ movement politics and women's rights as human rights and the question of universalism. ""Religion"" contextualizes gender and sexuality through examinations of a variety of religious laws and teachings, religious practices, and religious communities. ""Economics"" looks at slavery, domestic service, prostitution as labor, consumption, and the gendering of labor in contemporary capitalism. Instructor(s): Staff Terms Offered: Winter Prerequisite(s): GNSE 15002 Note(s): This sequence meets the general education requirement in civilization studies. "
31,UniOfChicago,GNSE 15003. Gender and Sexuality in World Civilizations II. 100 Units. ,"Three thematic clusters make up the second quarter. ""Politics"" focuses on texts related to activism/movement politics and women's rights as human rights and the question of universalism. ""Religion"" contextualizes gender and sexuality through examinations of a variety of religious laws and teachings, religious practices, and religious communities. ""Economics"" looks at slavery, domestic service, prostitution as labor, consumption, and the gendering of labor in contemporary capitalism. Instructor(s): Staff Terms Offered: Winter Prerequisite(s): GNSE 15002 Note(s): This sequence meets the general education requirement in civilization studies. "
32,UniOfChicago,"HIPS 17300–17310, HIPS 17400–17410, and HIPS 17500–17510 Science, Culture, and Society in Western Civilization ","These courses focus on the origins and development of science in the West. They aim to trace the evolution of the biological, psychological, natural, and mathematical sciences as they emerge from the culture and social matrix of their periods and, in turn, affect culture and social. In order to satisfy the general education requirement in civilization studies, students must take a course in two or three of the following chronological periods: ancient (numbered HIPS 17300-17310), early modern (HIPS 17400-17410), and modern (HIPS 17500-17510). Taking these courses in sequence is recommended but not required. Only one course per category may count toward the requirement unless special approval is granted. "
33,UniOfChicago,HIST 10101-10102-10103. Introduction to African Civilization I-II-III. ,Introduction to African Civilization introduces students to African history in a three-quarter sequence. Taking these courses in sequence is recommended but not required; this sequence meets the general education requirement in civilization studies. 
34,UniOfChicago,HIST 10101. Introduction to African Civilization I. 100 Units. ,"Part one of the sequence takes a historical approach. We consider how different types of historical evidence-documentary, oral, and material-can be used to investigate processes of change and transformation in Africa from the early Iron Age through the emergence of the Atlantic world in the fifteenth century. We will investigate state formation in comparative perspective and examine case studies from the Swahili coast, the empires of Ghana and Mali, and Great Zimbabwe. The course also examines the diffusion of Islam, European contact, and the trans-Atlantic slave trade. Instructor(s): E. Osborn Terms Offered: Autumn Equivalent Course(s): CRES 20701, ANTH 20701 "
35,UniOfChicago,HIST 10102. Introduction to African Civilization II. 100 Units. ,"The second segment of the African Civilizations sequence uses anthropological perspectives to investigate colonial and postcolonial encounters in West and East Africa. The course objective is to show that while colonialism was brutal and oppressive, it was by no means a unidirectional process of domination in which Europeans plundered the African continent and enforced a wholesale adoption of European culture. Rather, scholars today recognize that colonial encounters were complex culture, political, and economic fields of interaction. Africans actively adopted, reworked, and contested colonizers' policies and projects, and Europeans drew heavily from these encounters to form liberal conceptions of self, nation, and society. Over the course of the quarter, students will learn about forms of personhood, political economy, and everyday life in the twentieth century. Course themes will include social reproduction, kinship practices, medicine, domesticity, and development. Note(s): Taking these courses in sequence is recommended but not required; this sequence meets the general education requirement in civilization studies. CHDV Distribution C*. Equivalent Course(s): ANTH 20702,CRES 20802,HIST 10102 Instructor(s): J. Cole Terms Offered: Winter Prerequisite(s): Taking these courses in sequence is recommended but not required; this sequence meets the general education requirement in civilization studies. Note(s): CHDV Distribution, C Equivalent Course(s): CRES 20802, ANTH 20702, CHDV 21401 "
36,UniOfChicago,HIST 10103. Introduction to African Civilization III. 100 Units. ,"Part Three investigates the long nineteenth century. It considers the Egyptian conquest of Sudan, Omani colonialism on the Swahili coast, and Islamic reform movements across the Sahara. It will also explore connections between the end of the transatlantic slave trade and the formal colonization of the African continent. Instructor(s): K. Hickerson Terms Offered: Spring Equivalent Course(s): ANTH 20703, CRES 20703 "
37,UniOfChicago,HIST 10102. Introduction to African Civilization II. 100 Units. ,"The second segment of the African Civilizations sequence uses anthropological perspectives to investigate colonial and postcolonial encounters in West and East Africa. The course objective is to show that while colonialism was brutal and oppressive, it was by no means a unidirectional process of domination in which Europeans plundered the African continent and enforced a wholesale adoption of European culture. Rather, scholars today recognize that colonial encounters were complex culture, political, and economic fields of interaction. Africans actively adopted, reworked, and contested colonizers' policies and projects, and Europeans drew heavily from these encounters to form liberal conceptions of self, nation, and society. Over the course of the quarter, students will learn about forms of personhood, political economy, and everyday life in the twentieth century. Course themes will include social reproduction, kinship practices, medicine, domesticity, and development. Note(s): Taking these courses in sequence is recommended but not required; this sequence meets the general education requirement in civilization studies. CHDV Distribution C*. Equivalent Course(s): ANTH 20702,CRES 20802,HIST 10102 Instructor(s): J. Cole Terms Offered: Winter Prerequisite(s): Taking these courses in sequence is recommended but not required; this sequence meets the general education requirement in civilization studies. Note(s): CHDV Distribution, C Equivalent Course(s): CRES 20802, ANTH 20702, CHDV 21401 "
38,UniOfChicago,HIST 13001-13002-13003. History of European Civilization I-II-III. ,"History of European Civilization is a two-quarter sequence designed to use close readings of primary sources to enrich our understanding of Europeans of the past. As we examine the variety of their experiences, we will often call into question what we mean in the first place by “Europe” and “civilization.” Rather than providing a narrative of high politics, the sequence will emphasize the contested geographic, religious, social, and racial boundaries that have defined and redefined Europe and its people over the centuries. We will read and discuss sources covering the period from the early Middle Ages to the present, from a variety of genres: saga, biography, personal letters, property records, political treatises, memoirs, and government documents, to name only a few. Individual instructors may choose different sources and highlight different aspects of European civilization, but some of the most important readings will be the same in all sections. The two-quarter sequence may also be supplemented by a third quarter, in which students will have the opportunity to explore in greater depth a particular topic in the history of European civilization. This sequence meets the general education requirement in civilization studies. "
39,UniOfChicago,HIST 13001. History of European Civilization I. 100 Units. ,"History of European Civilization is a two-quarter sequence designed to use close readings of primary sources to enrich our understanding of Europeans of the past. As we examine the variety of their experiences, we will often call into question what we mean in the first place by ""Europe"" and ""civilization."" Rather than providing a narrative of high politics, the sequence will emphasize the contested geographic, religious, social, and racial boundaries that have defined and redefined Europe and its people over the centuries. We will read and discuss sources covering the period from the early Middle Ages to the present, from a variety of genres: saga, biography, personal letters, property records, political treatises, memoirs, and government documents, to name only a few. Individual instructors may choose different sources and highlight different aspects of European civilization, but some of the most important readings will be the same in all sections. The two-quarter sequence may also be supplemented by a third quarter, in which students will have the opportunity to explore in greater depth a particular topic in the history of European civilization. This sequence meets the general education requirement in civilization studies. Instructor(s): J. Niermeier-Dohoney, A. Palmer, Staff Terms Offered: Autumn Winter Prerequisite(s): Students must take a minimum of two quarters of Civ. to fulfill general education requirement; register for same section each quarter. "
40,UniOfChicago,HIST 13002. History of European Civilization II. 100 Units. ,"History of European Civilization is a two-quarter sequence designed to use close readings of primary sources to enrich our understanding of Europeans of the past. As we examine the variety of their experiences, we will often call into question what we mean in the first place by ""Europe"" and ""civilization."" Rather than providing a narrative of high politics, the sequence will emphasize the contested geographic, religious, social, and racial boundaries that have defined and redefined Europe and its people over the centuries. We will read and discuss sources covering the period from the early Middle Ages to the present, from a variety of genres: saga, biography, personal letters, property records, political treatises, memoirs, and government documents, to name only a few. Individual instructors may choose different sources and highlight different aspects of European civilization, but some of the most important readings will be the same in all sections. The two-quarter sequence may also be supplemented by a third quarter, in which students will have the opportunity to explore in greater depth a particular topic in the history of European civilization. This sequence meets the general education requirement in civilization studies. Instructor(s): J. Goldstein, A. Goff, S. Pincus, Staff Terms Offered: Spring Winter Prerequisite(s): Students must take a minimum of two quarters of Civ. to fulfill general education requirement; register for same section each quarter. "
41,UniOfChicago,HIST 13003. History of European Civilization III. 100 Units. ,"The two-quarter History of European Civilization sequence may be supplemented by a third quarter, in which students will have the opportunity to explore in greater depth a particular topic in the history of European civilization. Topics in this third quarter of the sequence may include women in European history, religion and society, Church and State, the Enlightenment, the transformation of the Roman World, or other focused topics on cultural, economic, social, political, or religious aspects of European history. The spring 2019 topics will be ""The Crusades: History and Imagination"" (section 2) and ""Crossing the Channel: England and France"" (section 4). Refer to https://history.uchicago.edu/content/spring-2019-college-courses for course descriptions. Instructor(s): A. Locking Terms Offered: Spring Prerequisite(s): HIST 13001 and HIST 13002 Note(s): Students who plan to complete a three-quarter sequence register for HIST 13003 in Spring Quarter after completing HIST 13001-13002. Students may not combine HIST 13003 with one other quarter of European Civilization to construct a two-quarter sequence. "
42,UniOfChicago,HIST 13100-13200-13300. History of Western Civilization I-II-III. ,"Available as a three-quarter sequence (Autumn-Winter-Spring) or as a two-quarter sequence (Autumn-Winter or Winter-Spring). This sequence meets the general education requirement in civilization studies. The purpose of this sequence is threefold: (1) to introduce students to the principles of historical thought, (2) to acquaint them with some of the more important epochs in the development of Western civilization since the sixth century BC, and (3) to assist them in discovering connections between the various epochs. The purpose of the course is not to present a general survey of Western history. Instruction consists of intensive investigation of a selection of original documents bearing on a number of separate topics, usually two or three a quarter, occasionally supplemented by the work of a modern historian. The treatment of the selected topics varies from section to section. This sequence is currently offered twice a year. The amount of material covered is the same whether the student enrolls in the Autumn-Winter-Spring sequence or the Summer sequence. This sequence meets the general education requirement in civilization studies. "
43,UniOfChicago,HIST 13100. Western Civilization-1. 100 Units. ,"Available as a three-quarter sequence (Autumn-Winter-Spring) or as a two-quarter sequence (Autumn-Winter or Winter-Spring). This sequence meets the general education requirement in civilization studies. The purpose of this sequence is threefold: (1) to introduce students to the principles of historical thought, "
44,UniOfChicago,HIST 13200. Western Civilization-2. 100 Units. ,"Available as a three-quarter sequence (Autumn-Winter-Spring) or as a two-quarter sequence (Autumn-Winter or Winter-Spring). This sequence meets the general education requirement in civilization studies. The purpose of this sequence is threefold: (1) to introduce students to the principles of historical thought, "
45,UniOfChicago,HIST 13300. History of Western Civilization III. 100 Units. ,"This third course of the History of Western Civilization undertakes a detailed study of the French Revolution and charts the rise of liberal, anti-liberal, and post-liberal states and societies in nineteenth- and twentieth-century European history. The sequence closes with an appraisal of the condition of European politics, culture, and society at the end of the twentieth century Instructor(s): K. Weintraub, Spring; D. Koehler, Summer Terms Offered: Spring Summer Prerequisite(s): These courses must be taken in sequence. "
46,UniOfChicago,HIST 13500-13600-13700. America in World Civilization I-II-III. ,"The America in World Civilization sequence is nothing like your high school history class, for here we examine America as a contested idea and a contested place by reading and writing about a wide array of primary sources. In the process, students gain a new sense of historical awareness and of the making of America. The course is designed both for history majors and non-majors who want to deepen their understanding of the nation's history, encounter some enlightening and provocative voices from the past, and develop the qualitative methodology of historical thinking. It is recommended that students take this course in chronological sequence: HIST 13500– 13600 (I and II) or HIST 13600–13700 (II and III). This sequence meets the general education requirement in civilization studies. "
47,UniOfChicago,HIST 13500. America In World Civilization I. 100 Units. ,"America in World Civilization I examines foundational texts and moments in American culture, society, and politics, from early European incursions into the New World through the early republic of the United States, roughly 1500-1800. We will examine encounters between Native Americans and representatives of imperial powers (Spain, France, and England) as well as the rise of African slavery in North America before 1700. We will consider the development of Anglo-American society and government in the eighteenth century, focusing especially on the causes and consequences of the American Revolution. Instructor(s): E. Cook, M. Kruer, A. Lippert, A. Rowe, E. Slauter Terms Offered: Autumn Prerequisite(s): It is recommended that students take this course in chronological sequence: HIST 13500– 13600 (I and II) or HIST 13600–13700 (II and III). "
48,UniOfChicago,HIST 13600. America in World Civilization II. 100 Units. ,"The nineteenth-century segment of America in World Civilizations asks: What happens when democracy confronts inequality? We focus on themes that include indigenous-US relations; religious revivalism and reform; slavery, the Civil War, and emancipation; the intersection between women's rights and antislavery; the development of industrial capitalism; urbanism and social inequality. Instructor(s): J. Dailey, J. Levy, A. Lippert, R. Rubin Terms Offered: Winter Prerequisite(s): It is recommended that students take this course in chronological sequence: HIST 13500– 13600 (I and II) or HIST 13600–13700 (II and III). "
49,UniOfChicago,HIST 13700. America in World Civilization-III. 100 Units. ,"What conditions have shaped inclusion and exclusion from the category ""American"" in the twentieth century? Who has claimed rights, citizenship, and protection, and under what conditions? The third quarter of America in World Civilization focuses on multiple definitions of Americanism in a period characterized by empire, transnational formations, and America's role in the world. We explore the construction of social order in a multicultural society; culture in the shadow of war; the politics of race, ethnicity, and gender; the rise and fall of new social movements on the left and the right; the emergence of the carceral state and militarization of civil space; and the role of climate change and the apocalyptic in shaping imagined futures. Instructor(s): K. Belew & J. Dailey Terms Offered: Spring Prerequisite(s): It is recommended that students take this course in chronological sequence: HIST 13500– 13600 (I and II) or HIST 13600–13700 (II and III). "
