,School,CourseID,Descriptions
14,Pepperdine,"P AC 310 Intermediate Accounting I..............................................(4) AC 311 Intermediate Accounting II............................................(4) AC 312 Advanced Accounting...................................................(4) AC 313 Cost Analysis.............................................................. (3) AC 314 Advanced Cost Analysis and Systems.............................. (3) AC 422 Income Tax Accounting.................................................(4) AC 425 Auditing.....................................................................(4) AC 429 Seminar in Accounting Theory...................................... (3) or AC 501 Ethics for Accounting....................................................(4) or AC 540 Accounting Theory: Research and Policy..........................(4) BA 321 Financial Management..................................................(4) BA 355 Principles of Marketing................................................. (3) BA 358 Legal and Regulatory Environment of Business................. (3) BA 366 Organizational Behavior (WI)........................................ (3) BA 497 Business Policy, Strategy, and Ethics (RM).........................(4) BA 498 Service Leadership Project (PS).......................................(4) ",P Bachelor of Science in Business Administration 
15,Pepperdine,P AC 224 Financial Accounting....................................................(4) AC 225 Managerial Accounting................................................. (3) BA 210 Introduction to Microeconomics (GE).............................. (3) ,"P BA 212 Business Computing Applications................................... (2) BA 216 Statistical Analysis for Business Decisions.........................(4) ECON 211 Introduction to Macroeconomics (GE)............................. (3) MATH 140 Calculus for Business and Economics (GE)........................(4) MATH 141 Probability, Linear Systems, and "
16,Pepperdine,"P BA 212 Business Computing Applications................................... (2) BA 216 Statistical Analysis for Business Decisions.........................(4) ECON 211 Introduction to Macroeconomics (GE)............................. (3) MATH 140 Calculus for Business and Economics (GE)........................(4) MATH 141 Probability, Linear Systems, and ",P Multivariable Optimization (GE).....................................(4) 
17,Pepperdine,"P BA 321 Financial Management..................................................(4) BA 352 Management Theory and Practice (WI)............................ (3) or BA 366 Organizational Behavior (WI)........................................ (3) BA 355 Principles of Marketing................................................. (3) BA 358 Legal and Regulatory Environment of Business................. (3) BA 445 Managerial Economics.................................................. (3) BA 451 Operations Management............................................... (3) BA 452 Quantitative Analysis................................................... (3) BA 497 Business Policy, Strategy, and Ethics (RM).........................(4) BA 498 Service Leadership Project (PS).......................................(4) ",P One upper-division business elective course also required (3–4 units). 
18,Pepperdine,"P AC 224 Financial Accounting....................................................(4) AC 225 Managerial Accounting................................................. (3) BA 210 Introduction to Microeconomics (GE).............................. (3) BA 212 Business Computing Applications................................... (2) BA 216 Statistical Analysis for Business Decisions.........................(4) ECON 211 Introduction to Macroeconomics (GE)............................. (3) MATH 140 Calculus for Business and Economics (GE)........................(4) MATH 141 Probability, Linear Systems, and ",P Multivariable Optimization (GE).....................................(4) 
19,Pepperdine,"P BA 321 Financial Management..................................................(4) BA 355 Principles of Marketing................................................. (3) BA 358 Legal and Regulatory Environment of Business................. (3) BA 366 Organizational Behavior (WI)........................................ (3) BA 447 International Finance................................................... (3) BA 451 Operations Management............................................... (3) or BA 452 Quantitative Analysis................................................... (3) BA 457 The Legal Environment of International Business.............. (3) BA 474 International Marketing................................................ (3) BA 497 Business Policy, Strategy, and Ethics (RM).........................(4) BA 498 Service Leadership Project (PS).......................................(4) ","P In addition to the lower- and upper-division core courses, the student must "
20,Pepperdine,P BA 355 Principles of Marketing ................................................ (3) ,P BA 470 Marketing Research......................................................(4) 
21,Pepperdine,P BA 470 Marketing Research......................................................(4) ,P (Prerequisites: BA 355 and one of the following: 
22,Pepperdine,"P BA 216, POSC 250, SOC 250, COM 240, ",P or ECON310 or consent of instructor) BA 471 Marketing Strategy (prerequisite BA 355)......................... (3) BA 474 International Marketing (prerequisite BA 355).................. (3) 
23,Pepperdine,P ECON 200 Economic Principles (GE)..............................................(4) or BA 210 Introduction to Microeconomics..................................... (3) BA 352 Management Theory and Practice................................... (3),P  or BA 366 Organizational Behavior............................................... (3) BA 355 Principles of Marketing BA 470 Marketing Research......................................................(4) 
24,Pepperdine,"P AC 314, AC 429, or AC 501, or AC 540, BA 358, BA 366, BA 497 ",P Business Administration Major: 
25,Pepperdine,"P BA 358, BA 457, BA 497, Two Upper-Division, International Business Electives ","P See the Graziadio Business School catalog for specific details of the five-year program: 
"
26,Pepperdine,P AC 225 Managerial Accounting (3) ,P Management use of accounting data for planning and control; theories and practices of cost accounting and analysis of data for management decision-making. This course is intended for non-accounting majors. Prerequisite: Completion of AC 224 with a grade of C- or higher. AC 292 Special Topics (1–4) AC 310 Intermediate Accounting I (4) 
27,Pepperdine,P AC 311 Intermediate Accounting II (4) ,"P A continuation of AC 310. Emphasis in this course is on accounting for pensions, leases, income tax allocations, price changes, and stockholders’ equity. Prerequisites: Full admittance as an accounting major, or a C- or higher in AC 310 and permission of the instructor. "
28,Pepperdine,P AC 312 Advanced Accounting (4) ,"P The application of accounting theory to various forms of organizations, partnerships, corporations, consolidations, and mergers. Prerequisites: AC 311 and full admittance as an accounting major. "
29,Pepperdine,P AC 313 Cost Analysis (3) ,"P A study of cost accounting theory and practice, including such topics as inventory costing, standard costs, cost/volume profit relationships, incremental profit analysis, capital budgeting, and pricing decisions. Prerequisites: Completion of both AC 224 and BA 216 with a grade of C- or higher. "
30,Pepperdine,P AC 314 Advanced Cost Analysis and Systems (3) ,"P A discussion of systems analysis, design, and implementation; management control systems and current manufacturing control systems; and advanced cost analysis, including quantitative applications. Topics are discussed in the context of management decision-making tools. Prerequisite: AC 313. "
31,Pepperdine,P AC 422 Income Tax Accounting (4) ,"P A comprehensive study of the federal income tax structure as related to individuals, including problems intended to provide a thorough understanding of the law. Some attention is also directed to the determination of the tax liability of corporations. Prerequisite: AC 224. "
32,Pepperdine,P AC 425 Auditing (4) ,"P A consideration of the auditing standards and procedures associated with accounting investigations, balance sheet audits, and detailed audits performed by professional public accountants. Prerequisites: AC 311 and full admittance as an accounting major. "
33,Pepperdine,P AC 429 Seminar in Accounting Theory (3) ,"P An investigation of the underlying concepts of accounting, income determination, and asset valuation. Contributions to accounting thought by individual theorists are examined, and current official pronouncements by the Financial Accounting Standards Board and other professional organizations are reviewed. Prerequisites: AC 312, AC 313, AC 425, and full admittance as an accounting major. AC 492 Selected Topics (1–4) AC 495 Experiential Learning for Accounting (1–4) "
34,Pepperdine,P AC 499 Directed Studies (1–4) ,P Consent of divisional dean is required. 
35,Pepperdine,P AC 501 Ethics for Accounting (4) ,"P This course provides an in-depth study of professional and regulatory ethics and of the foundations of accounting ethical standards and practices. The course includes topics such as permissible financial interests, the regulations surrounding provision of non-audit services, the standards relating to independence and conflicts of interest, and various approaches to ethical reasoning. Prerequisites: Graduate student status, or full admission as an accounting major and senior status, or permission of instructor. "
36,Pepperdine,P AC 506 Advanced Taxation and Ethics (4) ,"P This course introduces students to the federal tax concepts applicable to business entities and to the code of ethics for tax professionals. Emphasis is placed on differences between tax and financial accounting concepts. Additionally, students are exposed to tax planning, ethical standards for tax professionals, and tax research. Special topics, such as the accounting for gifts, estates, trusts, and exempt entities, as well as multistate corporate taxation, may be covered. Prerequisites: Graduate student status or permission of instructor. "
37,Pepperdine,P AC 511 Accounting for Nonbusiness Organizations (4) ,"P This course covers the accounting principles and theory underlying the accounting for governments and other not-for-profit entities. The course focuses on preparation, analysis and interpretation of nonbusiness organizations’ financial reports. Prerequisite: Graduate student status or permission of instructor. "
38,Pepperdine,P AC 517 Financial Statement Analysis (4) ,"P This course focuses on methods used when performing financial analyses related to a company’s profitability, risk, liquidity, and market value, and demonstrates the techniques employed to forecast future earnings and cash flows based on past performance. The course also discusses the influence that financial reporting and disclosure policies have on managerial decision-making. Topics of current interest, especially those related to financial statement fraud and corporate governance, may also be discussed. Prerequisites: Graduate student status or permission of instructor. "
39,Pepperdine,P AC 524 Advanced Auditing (4) ,"P This course covers auditing and assurance topics in depth from professional and research perspectives. Topics covered include audit research, fraud, going concern judgments, professional ethics and litigation issues. Concepts and principles governing independence are examined. Topics of current interest, especially those related to assurance services in an e-business environment and the development of international auditing standards, may also be covered. Prerequisites: Graduate student status or permission of instructor. "
40,Pepperdine,P AC 540 Accounting Theory: Research and Policy (4) ,"P This course examines the conceptual framework for accounting, as well as the rationales underlying topics related to income determination, asset valuation and other complex and emerging accounting issues. Contributions to accounting thought are studied from both normative and positive perspectives. The course seeks to develop an appreciation for the impact of accounting theory on practice and policy. The course also addresses international financial reporting issues and the issues surrounding the development of a global set of accounting standards. Prerequisites: Graduate student status, or full admission as an accounting major and senior status, or permission of instructor. "
41,Pepperdine,P BA 212 Business Computing Applications (2) ,"P An introduction to the fundamental business concepts of problem solving, data analysis, and reporting. The course will target mastery of these concepts via office suite applications. Strong focus on data analysis and problem solving with Microsoft Office Excel and creating robust business reports with Microsoft Office Word. Platform: Windows PC. "
42,Pepperdine,P BA 216 Statistical Analysis for Business Decisions (4) ,"P A study of statistical techniques for business decisions, including descriptive and inferential statistics. Topics include tabulation and presentation of data, probability distributions, hypothesis testing, estimation, the impact of sample size, linear regression, and correlation. Prerequisites: MATH 141 and BA 212 with a grade of C- or better. "
43,Pepperdine,P BA 220 Accounting and Finance for Non-Business Majors (4) ,"P This course is a study of the basic principles of accounting and finance. It covers the interrelationship between the financial markets and business organizations. Also, the course introduces the practice, preparation, and interpretation of general-purpose financial statements with emphasis on external reporting responsibilities of the corporation. Topics include the preparation of budgets, methods and costs of borrowing, the impact of credit, interest rates, business risk, and financial investment. Not open to business majors. BA 292 Special Topics (1–4) BA 320 Personal Finance (4) "
44,Pepperdine,P BA 321 Financial Management (4) ,"P A study of market-driven theories for analyzing business investment opportunities, working capital management, financing decisions, and dividend distribution decisions that lead to maximization of shareholder value. Topics include financial markets and the efficient markets hypothesis, portfolio theory, capital budgeting models, cost of capital and capital structure theory, valuation of debt and equity securities, and dividend policy. Prerequisite: full admittance as a major within the division. "
45,Pepperdine,P BA 352 Management Theory and Practice (3) ,"P A study of the basic concepts of management built on an understanding of organizational theory. Equal emphasis is placed on theoretical and operational aspects of the manager’s role in organizations. The course deals with management issues: planning and controlling, structuring and staffing, directing and leading, and business and society with a special emphasis on managerial ethics. Prerequisite: ENG 101 or equivalent. (WI) "
46,Pepperdine,P BA 354 Human Resources Management (4) ,"P Through selected readings and case analysis, students study employer/ employee relationships, personnel policies, operations and training, techniques of personnel administration, recruitment, inductions, communication, and discipline. "
47,Pepperdine,P BA 355 Principles of Marketing (3) ,"P An in-depth investigation of marketing principles and practices. Content areas are segment identification, product concept and design, distribution practices, promotion strategies, and pricing decisions. There is an emphasis on understanding consumer behavior through modern research techniques. Students meet individually with marketing executives and create a marketing plan. "
48,Pepperdine,P BA 358 Legal and Regulatory Environment of Business (3) ,"P An examination of the political, legal, ethical, and regulatory processes pertaining to profit and nonprofit organizations and management decisions. Emphasis is given to negotiating legally enforceable contracts, managing to avoid legal disputes, resolving legal disputes cost-effectively, understanding the various forms of business organizations, and enabling the student to appreciate the legal and regulatory systems influencing business. "
49,Pepperdine,P BA 366 Organizational Behavior (3) ,"P An integrated and interdisciplinary study of behavioral science for management. The course attempts to integrate the psychological and sociological aspects of human behavior as they relate to management. Focus is on individual, group, and organizational behavior. Topics include communication, motivation, group dynamics, leadership, power, reward systems, organizational structure, and managing conflict and change. Prerequisite: ENG 101 or equivalent. (WI) "
50,Pepperdine,P BA 400 Venture Initiation (4) ,"P This course is primarily designed for those who want to start their own businesses. Focus is on new venture initiation and the preparation of a sound business plan. In-depth coverage is given to characteristics of successful entrepreneurs, organizing a management team, obtaining venture capital, market potential analysis, and identification of business opportunities. "
51,Pepperdine,P BA 410 Business Ethics (4) ,P The primary aim of this course is to help students acquire skills in the analysis of ethical problems in the business world. (BA 410 is equivalent to PHIL 410.) 
52,Pepperdine,P BA 440 Real Estate Investment (4) ,"P A general overview of the concepts, theories, principles, and terminology of real estate investment analysis, with special emphasis placed upon the study of real estate markets and the use of market feasibility analysis. Other topics include real estate finance, market valuation techniques, and the legal aspects of real estate transactions. Prerequisite: BA 321 or BA 220. "
53,Pepperdine,P BA 442 Financial Markets and Institutions (4) ,"P Finance theory and economic theory are utilized to study the markets for financial assets. The market for loanable funds, including the role of financial intermediaries, is analyzed. The nature of, and interrelationship between, the money market and the markets for equity and debt instruments are also investigated. Prerequisite: BA 321. "
54,Pepperdine,P BA 445 Managerial Economics (3) ,"P An exposition of theoretical and quantitative tools of economics that are useful in managerial decision making. Special emphasis will be placed upon the following topics: demand analysis and short-range forecasting, resource formulation, and benefit/cost analysis. Prerequisite: Full admittance as a major within the division. "
55,Pepperdine,P BA 447 International Finance (3) ,"P An analysis of international financial transactions. Special emphasis will be given to the unique opportunities and practical problems created by investing and borrowing across borders. Topics include the reasons for increased international financial activity, the differences in financial institutions, exchange rate risk, strategies to reduce exchange rate risk, and the international markets for debt and equity. Prerequisite: BA 321. "
56,Pepperdine,P BA 448 Investments (4) ,"P A study of the types of investment media centering attention on stocks for investment and speculation; technical approach to analysis of price patterns, trends, and turning points. Also emphasized are objectives, risks, and valuation typical in investment and the development of a rational investment philosophy. Prerequisites: BA 216 and BA 321. This course must be taken for a letter grade. "
57,Pepperdine,P BA 449 Portfolio Management (3) ,"P The main objective of this course is to provide students with the opportunity to apply financial theories and models in making real investment decisions and managing a portfolio of financial assets and thus gain valuable hands-on experience in investments, asset allocation, and portfolio management. Course requirements will include designing investment strategies, preparing and presenting security research reports, implementing investment decisions, monitoring portfolio performance and compliance with investment guidelines, making decisions regarding portfolio adjustments, record keeping, and portfolio performance evaluations. Prerequisite: BA 448 or consent of instructor. "
58,Pepperdine,P BA 450 Applied Portfolio Management (3) ,"P An applied financial management class in which students actively manage a long-term portfolio using financial theories and models. Students learn advanced financial theories, concepts, and models, and apply them by analyzing and selecting securities. Students analyze industry sectors, make real investment decisions, manage a portfolio of financial assets and gain rigorous and valuable knowledge of investments, asset allocation, and portfolio management. Prerequisite: BA 449. "
59,Pepperdine,P BA 451 Operations Management (3) ,"P An exploration of long-range and short-range problems in operations management, both for manufacturing and for service operations. The emphasis is on understanding these problems and on the practical applications of quantitative techniques relative to them. Realistic case studies will stress logical analysis, both quantitative and qualitative, and the presentation of results. Prerequisite: Full admittance as a major within the division. "
60,Pepperdine,P BA 452 Quantitative Analysis (3) ,"P The application of a variety of quantitative techniques to business decision-making. Deterministic and probabilistic models are covered, with applications to all parts of a business, including marketing, finance, and operations. Topics include decision theory, linear programming, queuing models, simulation, and Markov chains. Prerequisites: BA 216 and full admittance as a major within the division. "
61,Pepperdine,P BA 456 Financial Derivatives (3) ,"P This course is an introduction to financial derivatives, namely options, forwards, futures, and swaps. The goal is to provide a complete overview of the main characteristics of these securities; develop familiarity with a wide array of financial products, an understanding of their risk characteristics, and an understanding of the “arbitrage pricing principle.” The course will also cover implementation of derivatives strategies for risk management purposes. Prerequisite: BA 321. "
62,Pepperdine,P BA 457 The Legal Environment of International Business (3) ,"P A study of the laws, organizations, regulations, and principles which influence the transaction of business in the international arena. Acquaints the student with both public and private international law, regulations and directives of the European Union (EU) and other international organizations and treaties, and processes of resolving international disputes. Prerequisite: BA 358 or consent of instructor. "
63,Pepperdine,P BA 470 Marketing Research (4) ,"P An examination of the processes by which researchers gather data and develop information that facilitates effective managerial decisions. While emphasizing modern best practices in marketing research, the class focuses on research planning, strategy, and techniques. Prerequisites: BA 355 and one of the following: BA 216 or COM 240 or ECON 310 or POSC 250 or SOC 250 or consent of the instructor. "
64,Pepperdine,P BA 471 Marketing Strategy (3) ,"P The purpose of this course is to help students evaluate marketing plans and make strategic decisions that will result in a competitive organization. Classes involve a mixture of case discussions and lectures that aim to introduce the key elements of marketing strategy and provide a sound framework for identifying, analyzing, and solving marketing problems. Prerequisite: BA 355. "
65,Pepperdine,P BA 474 International Marketing (3) ,"P A study of marketing principles applied to the global environment. Emphases on understanding cultural differences, unique product needs, and changes in price, distribution, and promotion across international borders. Prerequisite: BA 355. "
66,Pepperdine,P BA 490 Research in Business (1–4) ,P Consent of divisional dean is required. BA 491 Selected Topics (1–4) BA 492 Current Issues in Management (4) 
67,Pepperdine,P BA 494 International Management (3) ,"P Examines organizational behavior and management issues in an international context. The primary focus is on the role of the manager in cross-cultural environments. The purpose of the course is to heighten student awareness of the differences associated with global management, and with the content and corporate management practices, as necessary, to be effective in different cultures. Cases, experiential exercises, and team projects are part of the learning process. Prerequisite: BA 352 or BA 366 or COM 418. "
68,Pepperdine,P BA 495 Experiential Learning (0–4) ,"P A supervised academic internship in a student’s area of interest, specialization, emphasis, or major. Placement may be with a for profit or nonprofit organization. Appropriate placement will enable the student to achieve his or her learning objectives. Students are required to maintain a regular schedule of on-duty hours each week. Prerequisites: Class can be taken for zero units only for students accepted to the Accelerated MBA Program. Applicants must also have consent of divisional dean or designated division faculty internship coordinator. Student may accumulate a maximum of four units in this course. Cr/NC grading only. Will not fulfill the upper-division elective requirement without the consent of the divisional dean. "
69,Pepperdine,"P BA 497 Business Policy, Strategy, and Ethics (4) ","P This course integrates the student’s academic experience by focusing on solving problems in business cases. Students must do research and make presentations. Particular attention is given to analyzing the policies, strategies, and ethical dilemmas of various organizations. Prerequisites: BA 321, last semester or permission of the instructor, and full admittance as a major within the division. (RM) "
70,Pepperdine,P BA 498 Service Leadership Project (4) ,"P In this course students will form consulting teams to serve a municipal agency, charitable organization, social service agency, or private business in a distressed area (particularly minority-owned businesses) by applying business concepts and skills to a mutually agreed-upon project. At the conclusion of this project, students will deliver a final report and a professional presentation to the officers or board of the client organization. Must be taken during the student’s senior year. Prerequisite: Full admittance to a Business Administration major or approval from the Service Leadership Project Director. (PS) "
71,Pepperdine,P BA 499 Directed Studies (1–4) ,P Directed study based on guided reading and independent study. Written or oral reports in areas not previously covered in student’s program are arranged with the instructor. Consent of the divisional dean is required. 
72,Pepperdine,P COM 180 Public Speaking and Rhetorical Analysis (GE)....................(4) COM 313 Introduction to Intercultural Communication (GE).............(4) ,P Communication Core Courses: 12 units 
73,Pepperdine,P COM 200 Introduction to Communication..................................... (3) ,P COM 400 Communication Ethics................................................. (3) 
74,Pepperdine,P COM 400 Communication Ethics................................................. (3) ,P Choose two of the following research courses: 
75,Pepperdine,"P COM 300 Introduction to Media Research (RM, WI)........................ (3) COM 301 Introduction to Rhetorical Research (RM, WI).................. (3) COM 302 Introduction to Qualitative Communication ","P Research (RM, WI)...................................................... (3) COM 303 Introduction to Quantitative Communication "
76,Pepperdine,P COM 410 Perspectives on Identity................................................ (3) COM 412 Intercultural Media Literacy.......................................... (3) ,P Communication Studies Electives: Choose a minimum of 11 units 
77,Pepperdine,"P COM 200 Introduction to Communication..................................... (3) COM 301 Introduction to Rhetorical Research (RM, WI).................. (3) COM 310 Persuasion Across Platforms.......................................... (3) COM 450 Communication and Leadership..................................... (3) ",P Choose one: COM 380 Business and Professional Communication....................... (3) COM 385 Argumentation and Advocacy........................................ (3) 
78,Pepperdine,P COM 220 Fundamentals of Interpersonal Communication................ (3) COM 380 Business and Professional Communication....................... (3) COM 385 Argumentation and Advocacy........................................ (3) COM 483 Small Group Communication........................................(3) ,"P Choose one of the following research courses: COM 300 Introduction to Media Research (RM, WI)........................ (3) COM 301 Introduction to Rhetorical Research (RM, WI).................. (3) COM 302 Introduction to Qualitative Communication "
79,Pepperdine,P COM 180 Public Speaking and Rhetorical Analysis (GE)....................(4) COM 240 Introductory Statistics (GE)............................................(4) ECON 200 Economic Principles (GE)..............................................(4) ,P Lower-Division Requirements: 15 units 
80,Pepperdine,P ADV 275 Introduction to Advertising............................................(4) BA 220 Accounting and Finance for Non-business Majors..............(4) COM 205 Storytelling Through Media........................................... (3) PR 255 Principles of Public Relations..........................................(4) ,P Upper-Division Requirements: 38–45 units 
81,Pepperdine,P ADV 375 Advertising Media........................................................(4) BA 355 Principles of Marketing................................................. (3) BA 470 Marketing Research......................................................(4) BA 471 Marketing Strategy...................................................... (3) COM 490 Senior Seminar in Integrated Marketing ,P Communication (RM)..................................................... (4) COM 495 Communication Internship........................................(1–4) MSCO 371 Communication Graphics..............................................(4) 
82,Pepperdine,P COM 570 Media Law..................................................................(4) ,P Journalism Major Courses: 26–28 units 
83,Pepperdine,P COM 408 Multimedia Production and Authoring............................ (3) JOUR 590 Topics in Journalism.................................................(2–4) MSCO 371 Communication Graphics..............................................(4) MSCO 380 Digital Strategy............................................................(4) SART 309 Multicamera Studio Production...................................... (3) SART 481 Advanced Documentary Production.................................(4) ,P Additional Learning: 9 to 12 upper-division units. 
84,Pepperdine,P JOUR 445 Journalism Presentation and Principles............................(4) JOUR 590 Topics in Journalism.....................................................(4) COM 570 Media Law..................................................................(4) ,P Choose one of the following practicums 
85,Pepperdine,"P COM 200 Introduction to Communication..................................... (3) COM 300 Introduction to Media Research (RM, WI)........................ (3) COM 400 Communication Ethics................................................. (3) ",P Public Relations Major Courses: 39–40 units 
86,Pepperdine,"P SART 201 Script Analysis.............................................................(4) SART 202 Stories that Matter....................................................... (3) SART 207 Screen Arts Production I................................................(4) SART 305 History of Screen Arts...................................................(4) SART 307 Screen Arts Production II...............................................(4) SART 309 Multicamera Studio Production...................................... (3) COM 400 Communication Ethics................................................. (3) SART 405 Finance, Development, and Marketing for Screen Arts........ (3) ",P Choose one of the following: 3 units 
87,Pepperdine,"P COM 300 Introduction to Media Research (RM, WI)........................ (3) COM 301 Introduction to Rhetorical Research (RM, WI).................. (3) COM 302 Introduction to Qualitative Communication ","P Research (RM, WI)...................................................... (3) COM 303 Introduction to Quantitative Communication "
88,Pepperdine,P SART 320 Directing for the Screen................................................ (3) SART 330 Producing for the Screen............................................... (3) SART 340 Editing for the Screen................................................... (3) SART 350 Screen Arts Sound Design............................................. (3) SART 423 Cinematography for the Screen...................................... (3) SART 433 Entertainment and Screen Arts Law................................ (3) SART 443 Visual FX for the Screen............................................... (3) SART 453 Screen Arts Scoring..................................................... (3) SART 490 Topics in Screen Arts................................................... (3) THEA 321 Acting for the Camera.................................................. (3) ,P Choose one of the following: 4 units 
89,Pepperdine,P SART 481 Advanced Documentary Production.................................(4) SART 483 Advanced Narrative Production.......................................(4) SART 485 Advanced Web / TV Series Production.............................(4) ,P Choose one of the following: 3–4 units 
90,Pepperdine,P COM 412 Intercultural Media Literacy.......................................... (3) COM 506 Media Worldwide.........................................................(4) FILM 301 The History of the American Cinema...............................(4) FILM 365 Japanese and Asian Film................................................(4) FILM 411 Film Genres................................................................(4) FILM 421 Topics in Film Studies...................................................(4) FILM 431 African American Cinema..............................................(4) FILM 441 Women and Film.........................................................(4) FILM 451 Religion in Film...........................................................(4) ,P Capstone Requirements: 6 units 
91,Pepperdine,P COM 180 Public Speaking and Rhetorical Analysis (GE)....................(4) ECON 200 Economic Principles (GE)..............................................(4) COM 240 Introductory Statistics (GE)............................................(4) COM 313 Introduction to Intercultural Communication (GE).............(4) ,P Lower-Division Requirements: 14 units 
92,Pepperdine,P BA 352 Management Theory and Practice (WI)............................ (3) BA 355 Principles of Marketing................................................. (3) COM 303 Introduction to Quantitative Communication ,"P Research (RM, WI)...................................................... (3) COM 400 Communication Ethics................................................. (3) COM 419 Communication and Conflict........................................ (3) SPAD 320 Sport Finance............................................................. (3) SPAD 330 Sport Media and Strategic Communication....................... (3) SPAD 350 Sport Sales and Sponsorships........................................ (3) SPAD 360 Sport Organizational Culture......................................... (3) SPAD 370 Sport Law.................................................................. (3) SPAD 450 Sport Marketing.......................................................... (3) SPAD 480 Sport Facility and Event Administration (PS).....................(4) SPAD 495 Sport Administration Internship.................................(1–4) "
93,Pepperdine,P BA 354 Human Resources Management .....................................(4) SPAD 490 Seminar in Sport Administration*...............................(2–4) SPME 300 Foundations of Coaching...............................................(4) ,P *May be repeated when topics vary; need consent of advisor for topic. 
94,Pepperdine,P ADV 375 Advertising Media (4) ,"P An intensive exploration of advertising media, both print and electronic, as they are used in advertising campaigns. Projects emphasize the practical approach to understanding media analysis. Students must earn a minimum grade of C- before they can advance to subsequent courses or receive credit for the course in the major. Prerequisite: ADV 275 with a C- or better. "
