,School,CourseID,Descriptions
14,EastCentral,ACCT 3403  Intermediate Accounting II ,3 hours--Prereq.: A grade of C or higher in 3303; or department approval. A continuation of the study of the principles of ﬁ nancial accounting theory and practice. Primary topics include stockholder’s equity; debt; equity; and earnings per share calculation. 
15,EastCentral,ACCT 3413  Business Ethics for Accountants ,"3 hours--Prereq.: BUCOM 3133 and BUSLW 3213, or departmental approval. This course focuses on what constitutes right or wrong behavior in the business world and on how moral and ethical principles are applied by businesspersons to situations that arise in their daily activities in the workplace. Degree credit not allowed in both ACCT 3413 and BUS 4213. "
16,EastCentral,ACCT 3423  Community Tax Preparation ,3 hours--Prereq.: 3383; or departmental approval. This course will be operated under the national Volunteer Income Tax Assistant (VITA) program. Students will prepare and e-ﬁle tax returns for clients with limited and ﬁxed incomes. The VITA experience creates an environment in which the student can apply classroom knowledge in a professional setting that fulﬁlls an unmet community need. 
17,EastCentral,ACCT 3453  Advanced Computer Accounting Applications ,"3 hours--Prereq.: A grade of B or higher in 2203; a grade of C or higher in BSEC 2603 and MIS 3433; or departmental approval. Study of advanced techniques for addressing complex accounting and business problems using microcomputer software packages. Software packages used include advanced Microsoft Excel, Visual Basic, and Quickbooks. Additional database management, project scheduler, and statistical packages may also be used. "
18,EastCentral,ACCT 3713  Governmental and Non-Proﬁ t Accounting ,3 hours--Prereq.: 3303 or departmental approval. Study of governmental and non-proﬁt accounting. Financial Statement presentation and fund accounting for public entities are emphasized. 
19,EastCentral,ACCT 3843 Accounting Information Systems ,"3 hours--Prereq.: A grade of B or higher in 2103 and 2203; or department approval. The study of the accounting systems of organizations. Emphasis will be devoted to the topics of (a) the concepts underlying the design and use of an effective accounting information system, (b) the participation of managers and functional specialists in the development of accounting systems, (c) advanced technology concepts such as data bases, internet and electronic data interchange, and (d) control and audit of EDP systems. "
20,EastCentral,ACCT 4203  Advanced Cost Accounting ,"3 hours--Prereq.: A grade of B or higher in 3203; or department approval. Continuation of ACCT 3203. Emphasis is placed on advanced cost analysis and managerial topics. Topics covered include decision making models, inventory management, JIT systems, material planning, activity based costing, etc. as they relate to assisting management in its production functions. "
21,EastCentral,ACCT 4303  Advanced Accounting ,"3 hours--Prereq.: 3403; or departmental approval. Accounting for partnerships and branch operations; business combinations and consolidated ﬁnancial statements; reporting segments for interim periods, and to the SEC; foreign currency translations and transactions; and accounting for ﬁ duciaries. "
22,EastCentral,ACCT 4353  Oil and Gas Accounting ,"3 hours--Prereq.:  4503 or departmental approval. A study of oil and gas accounting practices. Topics include accounting for leases, subleases, free wells, farmouts, carried interests, acquisition costs, exploration and development costs, operating costs, joint interest costs, and revenue accounting in the oil and gas industry. "
23,EastCentral,ACCT 4453  Short-Term Financial Management ,"3 hours--Prereq.:  A grade of C or higher in FIN 3113 or departmental approval. An in-depth study of short-term ﬁnancial management and ﬁ nancial statement analysis. Topics include cash management, credit and collections, payables management, bank relations, short-term investing and borrowing, and management of interest rate and foreign exchange risks. The class will provide preparation for students wishing to take the Certiﬁed Treasury Professional Associate (CTPA) exam.  "
24,EastCentral,ACCT 4503  Auditing ,"3 hours--Prereq.: BSEC 2603 and departmental approval; expectation of a minimum of 18 hours in ACCT. Audit procedures; methods of examining ﬁnancial statements; preparation of audit working papers, statements and reports. "
25,EastCentral,ACCT 4513 Auditing II ,"3 hours--Prereq.: 4503 or departmental approval. In depth study of advanced topics in auditing.  These advanced topics will include auditing standards, auditing practice, and current topics in auditing. "
26,EastCentral,ACCT 4621-3 Internship in Accounting ,"1 to 3 hours--Prereq.: 3203, 3303, 3383, junior standing or departmental approval. Minimum of eight weeks on-the-job experience related to accounting. Daily journal and a written report relating the work experience to the student’s accounting major required. OSCPA Internship Certiﬁ cate may be accepted in substitution. Internship requires prior approval and written agreement between the student and the department. "
27,EastCentral,ACCT 4703  Accounting Theory ,3 hours--Prereq.: Departmental approval; expectation of a minimum of 24 hours in ACCT. A review of Financial Accounting Standards Board pronouncements and accounting research studies. Emphasis is placed on topics covered in the Accounting Theory portion of the uniform CPA examination. 
28,EastCentral,ACCT 4723 Financial Statement Analysis ,3 hours--Prereq.: 3303 and FIN 3113; or departmental approval. A detailed case study of techniques and procedures for analyzing ﬁ nancial 
29,EastCentral,ACCT 4991-4  Individual Study in Accounting (Subject named in title listing) ,1 to 4 hours--Prereq.: Departmental approval. Directed individual study on special subject or problem. Open only to selected undergraduates. Work may be done in any area of the Department of Accounting. 
30,EastCentral,ACCT 5023 Development of Accounting Theory ,"3 hours-- Prereq.: 3403 or departmental approval. Examines contemporary ﬁnancial reporting issues both from a historical context and in terms of the extant institutional, ethical, and regulatory environment. Cases and open-ended research assignments are used to help students develop a framework for exercising judgment when the literature provides no direct prescription about correct reporting. "
31,EastCentral,ACCT 5043 Special Topics in Accounting (Subject named in title listing) ,"3 hours--Prereq.: 3203, 3303 and departmental approval. In depth study of selected accounting topics. May be repeated for credit when the topics vary. "
32,EastCentral,ACCT 5073 Advanced Auditing ,"3 hours--Prereq.: 4503 or departmental approval. An in-depth study of advanced topics in auditing. The course will provide the student with a solid understanding of the methods and procedures used by public accounting ﬁrms in performing examinations of ﬁnancial statements of public, private, non-proﬁt, and governmental entities. The course will cover topics that include auditing standards, auditing practice, and current topics in auditing. "
33,EastCentral,ACCT 5103  Financial Statement Analysis ,3 hours--Prereq.:  FIN 3113 and departmental approval. A detailed study of techniques and procedures for analyzing ﬁnancial statements of corporate entities within various industries. 
34,EastCentral,ACCT 5113  Accounting for Managers ,"3 hours--Prereq.: Departmental approval. A study of accounting concepts and reporting techniques applied in a management decision-making context. Students analyze accounting data from real-world case studies and present their analysis, conclusions and recommendations. Topics covered will include cost accounting and the behavior of costs, budgeting, differential analysis and responsibility accounting. Reporting techniques involving the use of current spreadsheet and graphic presentation technology will be presented.  "
35,EastCentral,ACCT 5203  Advanced Federal Income Tax Accounting ,"3 hours--Prereq.:  3383 or departmental approval. An in-depth study of advanced topics in taxation. The course will provide the student with a solid understanding of the methods and procedures used by public accounting ﬁrms in performing federal income tax returns of individuals, corporations, partnerships, estates, and trusts. The course will cover topics that include federal tax law, corporations, ﬂow-through entities, tax planning and research, and current topics in taxation. "
36,EastCentral,ACCT 5303  Forensic Accounting and Fraud Examination ,"3 hours--Prereq.:  4503 or departmental approval. An in depth study of organizational fraud schemes and methods for detecting, investigating, and preventing fraud.  "
37,EastCentral,ACCT 5403  CPA Prep ,3 hours--Prereq.:  Departmental approval. The course is designed to prepare students to take each of the four sections of the Uniform CPA Exam. 
38,EastCentral,ACCT 5953 Internship in Accounting ,"3 hours--Prereq.: Speciﬁed by employer with consent of Instructor and Department Chair. Provides experiential learning during which the student works under the supervision of an accounting practitioner. This work experience may be in a public, industry, or government accounting unit. The student is immersed in a variety of intensive work assignments with increasing levels of responsibility. Limited to students admitted to Masters of Science in Accounting- Professional Track. "
39,EastCentral,ACCT 5981-4 Seminar in Accounting ,1 to 4 hours--Prereq.: Departmental approval. Directed intensive study on selected problem or special topic. Work may be done in any area of Accounting. 
40,EastCentral,ACCT 5991-4 Individual Study in Accounting ,"1 to 4 hours--Prereq.: Graduate standing and 12 hours of Accounting. Directed intensive study on selected problem or special subject, based on approved outline or plan; conferences, oral and written reports. Work may be done in any area of Accounting. "
41,EastCentral,ASLHR 2613  American Sign Language I • ,"3 hours--Course consists of principles, methods, and techniques of communication manually with the deaf. Emphasis will be on developing manual communication skills and a basic vocabulary in American Sign Language and an understanding of basic grammatical principles of American Sign Language. Also included will be a brief orientation to the various systems of Signed English. "
42,EastCentral,ASLHR 3063  American Sign Language II • ,3 hours--Prereq.: 2613 or departmental approval. Course provides continued development of American Sign Language vocabulary and ASL grammar. Emphasis will be on developing expressive and receptive signing skills in ASL. 
43,EastCentral,ASLHR 3163  Fingerspelling and Conversational American Sign Language • ,"3 hours--Prereq.: Departmental approval. A course designed to develop expressive and receptive ﬁngerspelling skills, as well as developing the students’ understanding and use of conversational ASL. "
44,EastCentral,ASLHR 4703  American Sign Language III • ,"3 hours--Prereq.: 3063 or departmental approval. An in-depth study of American Sign Language grammar, syntax, idioms, and colloquialisms. Includes body language, mime, and other forms of non-verbal communication. "
45,EastCentral,ASLHR 4733  American Sign Language IV • ,3 hours--Prereq.:  4703.  A continued study of American Sign Language with emphasis on increasing sign language skills.  Also included will be the principles of artistic interpreting. 
46,EastCentral,ART 1113  Fundamentals of Art • ,"3 hours--Basic course for understanding the rudiments and techniques of creative art, with some emphasis on the appreciation of art in relation to living in today’s society. "
47,EastCentral,ART 1133  Drawing I ,"3 hours--Introductory lab course in drawing logic. Study includes the history and theory of drawing, the development of drawing accuracy and knowledge of drawing materials and techniques. "
48,EastCentral,ART 1213  Two Dimensional Design ,"3 hours--Introductory lab course in two-dimensional design. Study includes the history and theory of two-dimensional design, the principles of design organization, and the application of plastic elements to solve design problems. "
49,EastCentral,ART 1313  Three Dimensional Design ,"3 hours--Introductory lab course in three-dimensional design. Study includes the history and theory of three-dimensional design, the principles of design organization, and the application of plastic elements to solve design problems.   "
50,EastCentral,ART 2153  Typography I ,"3 hours--Prereq.: 1213. This course examines the basics of Typography as a compositional tool. Students will explore the architecture of single letterforms, the principles of setting type, page layout, and publication design. Students will research and present their ﬁndings on the History of Typography. All aspects of Typography are learned through in-class demonstrations and studio work. There is an emphasis on technical problem solving and aesthetic use of display and type. "
51,EastCentral,ART 2213  Watercolor I ,"3 hours--An introductory course in watercolor painting. Study includes history and theory of watercolor, the development of techniques and skills working with watercolor, and the application of this knowledge and processes to solve watercolor problems. "
52,EastCentral,ART 2233  Art in Life • ,3 hours--Study of signiﬁcant ideas of Western cultures emphasizing American and European cultures as manifested in visual art and architecture from prehistoric times to present. 
53,EastCentral,ART 2273  Survey of Multicultural Art • ,3 hours--A study of signiﬁcant ideas manifested in the visual art and architecture of non-western cultures from the Paleolithic period to today. 
54,EastCentral,ART 2313  Painting I ,"3 hours--An introductory course in oil and/or acrylic painting. Study includes history and theory of painting, the development of skills and techniques of painting, and the application of these knowledges and processes to solve visual problems. "
55,EastCentral,ART 2423  Color Theory ,3 hours--In this course students apply color principles to a variety of design problems and develop the ability to work in both expressive and formal manner. 
56,EastCentral,ART 2433  Ceramics As An Avocation ,"3 hours--This course covers content similar to ART 3813 Ceramics I but with a focus for those who are not degree bound in this ﬁ eld. Study includes the history and theory of ceramics, handbuilding, wheelthrowing, glaze formulation and clay bodies. "
57,EastCentral,ART 2443  Painting As An Avocation ,3 hours--This course covers similar content to ART 2313 Painting I but with a focus on those who are not degree bound in this ﬁ eld. Study includes the history and theory of painting and the development of skills and techniques of painting and its application to solve visual problems. 
58,EastCentral,ART 2453  Printmaking As An Avocation ,"3 hours--This course covers similar content to ART 3713 Printmaking I but with a focus on those who are not degree bound in this ﬁ eld. Study includes the history and theory of printmaking and the basic techniques of printmaking, woodcut, linocut, serigraphy, monoprint, and intaglio. "
59,EastCentral,ART 2463  Sculpture As An Avocation ,"3 hours--This course covers similar content as ART 3513 Sculpture I but with a focus on those who are not degree bound in this ﬁ eld. Study includes the theory and history of sculpture and the basic techniques of sculpture, carving, modeling, building, and casting. "
60,EastCentral,ART 2943  Principles of Graphic Design ,"3 hours--Prereq.: 1213.  This course examines the principles of graphic design through exercises and assignments geared toward experimentation and expression of type, with emphasis on the graphic design process. Topics include basic terminology, principles and fundamentals, comprehension of the visual language and the history of graphic design. Students will learn to use the Adobe Suite software in preparation of commercial applications in Print based media. Foundational course for the advanced courses in graphic design. "
61,EastCentral,ART 3133  Drawing II ,"3 hours--Prereq.: 1133. An advanced course in drawing logic.  Emphasis upon the development of drawing accuracy regarding; perspective, line, value, texture, and composition. "
62,EastCentral,ART 3143  Drawing III ,"3 hours--An advanced drawing course continuing study started in Drawing II, greater focus on composition and thematic interpretations in drawing. "
63,EastCentral,ART 3153  Typography II ,"3 hours--Prereq.: 2153. This course examines Typography as a compositional tool. Students will explore the architecture of single letterforms, the principles of setting type, page layout, and publication design. Students will research and present their ﬁndings on the History of Typography. All aspects of Typography are learned through in-class demonstrations and studio work. There is an emphasis on technical problem solving and aesthetic use of display and type. "
64,EastCentral,ART 3213  Watercolor II ,"3 hours--Prereq.: 2213. An intermediate course in watercolor painting. Emphasis upon the development of processes, materials, and knowledges as they relate to watercolor. "
65,EastCentral,ART 3223  Watercolor III ,"3 hours--Prereq.: 3213. An advanced watercolor course dealing with the processes, materials and knowledges introduced in Watercolor II. Emphasis on composition and individual solutions. "
66,EastCentral,ART 3273  Aesthetics  ,"3 hours--An introductory course in aesthetic philosophy, readings and writing. Students will develop and explore different concepts about creativity, art, audience, and art’s role in societies.   "
67,EastCentral,ART 3303  Motion Graphic ,"3 hours--Prereq.: 3923. This course is an introduction to the fundamental techniques and components of motion design. Students will explore basic concepts of art and design in time. The course integrates design, image, sound, video, and animation. "
68,EastCentral,ART 3313  Painting II ,"3 hours--Prereq.: 2313. An intermediate course in oil and/or acrylic painting. Emphasis upon the creative use of materials and techniques, concepts of organization, and subjective imagery. "
69,EastCentral,ART 3403  Figure Drawing I ,"3 hours--Prereq.: 1133. A basic studio drawing course that studies the subject of the human ﬁgure. Study includes drawing from the skeleton, the live model, and anatomical charts and casts. "
70,EastCentral,ART 3413  Figure Drawing II ,"3 hours--Prereq.: 3403. An advanced drawing course that emphasizes the compositional potentials of the human ﬁgure. Study includes objective rendering, experimental techniques, and advanced problems of drawing from the model. "
71,EastCentral,ART 3513  Sculpture I ,"3 hours--An introductory course in sculpture. Study includes the history and theory of sculpture, the basic techniques of sculpture; carving, modeling, building, and casting, and the application of these knowledges to solve visual problems.  "
72,EastCentral,ART 3613  Sculpture II ,"3 hours--Prereq.: 3513. An intermediate course in sculpture. Emphasis upon the creative use of materials, techniques, and concepts of organization. "
73,EastCentral,ART 3713  Printmaking I ,"3 hours--An introductory course in printmaking.  Study includes history and theory of printmaking, the basic techniques of printmaking; woodcut, linocut, silkscreen, monoprint, and intaglio, and the application of these knowledges and techniques to solve visual problems. "
74,EastCentral,ART 3813  Ceramics I ,"3 hours--An introductory course in ceramics. Study includes the history and theory of ceramics, the basic techniques of ceramics; hand forming, wheel throwing, and glaze formulation, and knowledge of clay bodies. "
75,EastCentral,ART 3823  Crafts ,"3 hours--Introductory lab course in crafts. Study includes the history and theory of crafts, the solution of craft problems in:  ceramics, weaving, and metalsmithing, and the application of sound design organizational concepts. "
76,EastCentral,ART 3903  Figure Drawing III ,"3 hours--Prereq.: 3413. An advanced drawing course that utilizes the model for personal expression. Emphasis is given to the development of personal style, advanced rendering, experimental techniques and problems in drawing the ﬁ gure. "
77,EastCentral,ART 3923 Digital and Electronic Art I ,"3 hours--Prereq.: 1213. This course is an exploration of digital and electronic processes in contemporary art making. Students are introduced to topics such as accessibility, usability, and interface. This course varies by semester and instructor to cover some of the following depending on term: video as art medium, 3D modeling and printing, digital collage, animation, prototyping techniques, and interactive objects. "
78,EastCentral,ART 3943  Graphic Design ,"3 hours--Prereq.: 1213. An intermediate course exploring basic design principles as they apply to problem solving, generation of graphic ideas, development of concepts, integration of words and images, design history and client needs. The course will develop technical and presentation skills.  "
79,EastCentral,ART 3953  Graphic Design II ,"3 hours--Prereq.: 3943. This is a secondary, intermediate course that focuses on the reﬁnement of student’s problem solving skills in graphic design as a medium of communication. This course varies by semester and instructor to cover some of the following, depending on term: Poster Design and Digital Illustration, Branding and Identity Systems, Data Visualization and Information Design, and Package Design. "
80,EastCentral,ART 4313  Painting IV ,"3 hours--Prereq.: 3323. A continuation of Painting III. Emphasis on artistry and development of the individual student’s point of view, both as a critic and a practicing artist. "
81,EastCentral,ART 4403  Life Drawing IV ,"3 hours--Prereq.: 3903. A continuation of Life Drawing III. Emphasis on artistry and development of the individual student’s point of view, both as a critic and as a practicing artist. "
82,EastCentral,ART 4513  Art for Secondary Teachers ,3 hours--A study of problems and methods in teaching various arts in high school: planning and organizing art laboratories in regard to materials and subjects. 
83,EastCentral,ART 4613  Sculpture IV ,3 hours--Prereq.: 3623. A continuation of Sculpture III. Emphasis on innovative individual solutions in those areas that are most vital to the student. 
84,EastCentral,ART 4713  Printmaking II ,"3 hours--Prereq.: 3713. An intermediate course in printmaking. Emphasis upon the creative use of materials and processes; intaglio, lithography, and silkscreen. Application of concepts of organization, techniques, and knowledges to solve visual problems. "
85,EastCentral,ART 4733  Printmaking IV ,"3 hours--Prereq.: 4723. A continuation of Printmaking III. Emphasis on artistry and development of the individual student’s point of view, both as a critic and a practicing artist. "
86,EastCentral,ART 4923 Digital and Electronic Art II ,"3 hours--Prereq.: 1213, 3923. This course is an advanced exploration of digital and electronic processes in contemporary art making. Students are introduced to topics such as acessibility, usability, and interface. This course varies by semester and instructor to cover some of the following, depending on term: video as art medium, 3D modeling and printing, digital collage, animation, prototyping techniques, and interactive objects. "
87,EastCentral,ART 4943  Graphic Design Internship ,"3 hours--Students will receive 3 credit hours for working on an internship over the course of the semester. Students must turn in 90 logged hours and meet periodically with the instructor to report their progress. The internship must be arranged before the start of the semester or the student will be dropped from the class. Can be taken twice for credit, but only three hours count towards the major. "
88,EastCentral,ART 4973 Senior Exhibit ,3 hours--Prereq.: 42 credit hours of required art courses. This senior exhibition is a cumulative statement of the students preparation to proceed on an art career beyond the baccalaureate degree. 
89,EastCentral,ART 5991-4  Individual Study in Art (Subject named in title listing) ,"1 to 4 hours--Prereq.: Graduate standing, twelve hours Art, and Departmental approval. Directed intensive study on deﬁnite problem or special subject, based on approved outline or plan; conferences, oral and written reports. "
90,EastCentral,ATEP 3113 Therapeutic Modalities for Athletic Training ,"3 hours--This course introduces students to current theories and applications of the therapeutic modalities in the athletic training setting. Protocols for cryotherapy, hydrotherapy, thermotherapy, electro-therapeutic and ultrasound are discussed. Basic instruction in the application of these forms of therapy are supplemented with practical experiences in the on-campus athletic treatment center lab. The lab component of the course serves as an opportunity for students to take the knowledge of lecture and implement it into practical application for mastery of clinical skills. "
91,EastCentral,ATEP 3223 Evaluation of Lower Extremity ,"3 hours--Prereq.: BIOL 2184. This course introduces students to the practice of performing evaluation on speciﬁc anatomical structures, particularly the lower extremity. Emphasis is placed on both clinical and on-ﬁeld evaluations.  The lab component allows for practical application of this knowledge. "
92,EastCentral,ATEP 3443 Evaluation of Upper Extremity ,"3 hours--Prereq.: 3223 and BIOL 2184. This course introduces students to the practice of performing evaluation on speciﬁc anatomical structures, particularly the upper extremity. Emphasis is on both clinical and on-ﬁ eld evaluations. The lab component allows for practical application of this knowledge. "
93,EastCentral,ATEP 3623 Therapeutic Exercise ,"3 hours--Prereq.: BIOL 2184. This course introduces the student to the basic principles and concepts associated with injury rehabilitation in athletics. The student learns the design, implementation and management of injury-speciﬁc rehab protocols, as prescribed by a physician. The laboratory component of this course enables the student to acquire practical experience by practicing clinical skills relative to rehab on a weekly basis. "
94,EastCentral,BIOL 1114  General Biology • ,"4 hours--An introduction to the general concepts and discoveries of Biology including chemistry, cell biology, energetics and metabolism, genetics, plant and animal phylogeny, ecology, and evolution. Lecture-Laboratory. "
95,EastCentral,BIOL 1214  General Botany • ,"4 hours--Prereq.: 1114. Morphology, physiology and ecology of the seed plants with a brief survey of the plant kingdom. Lecture, laboratory and ﬁ eld. "
96,EastCentral,BIOL 1314  General Zoology • ,"4 hours--Prereq.: 1114. A survey of major phyla of the animal kingdom; general morphology, life histories, and principles of animal systematics. Lecture and laboratory. "
97,EastCentral,BIOL 2113  Medical Terminology ,"3 hours--A study of the language of medicine including word construction, deﬁnitions, and use of terms related to all areas of medical sciences, hospital services and the allied health specialties. "
98,EastCentral,BIOL 2184  Human Anatomy • ,"4 hours--Prereq.: 1114.  An introductory study of the gross anatomy of the human body with an introduction to microanatomy. Laboratory studies of the human skeleton, models and other visual materials. Dissection of the cat with reference to man. Lecture and laboratory. Degree credit not allowed in both 2184 and 3615. "
99,EastCentral,BIOL 2243  Introduction to Biotechnology • ,"3 hours--Prereq.: 1114 or 1214 or 1314. A survey of the most active areas in the ﬁeld of biotechnology. Lectures will cover topics such as DNA manipulation, protein engineering, large-scale cultivation of microorganisms, stem cell research, vaccine and monoclonal antibody production, molecular medicine, gene therapy, and genetic engineering in plants and animals. "
100,EastCentral,BIOL 2344  General Microbiology • ,"4 hours--Prereq.: 1114; CHEM 1114 or 1324. The distribution, dissemination, classiﬁcation, and identiﬁcation of microorganisms, special attention to organisms causing disease and to immunity from these organisms. Lecture and laboratory. "
101,EastCentral,BIOL 2644  Invertebrate Zoology • ,"4 hours--Prereq.: 1314. General invertebrate zoology, including morphology, taxonomy and life histories of representatives of the invertebrate groups. Lecture, laboratory, and ﬁ eld. "
102,EastCentral,BIOL 2773 Forensic Biology • ,"3 hours--Prereq.: 1114 or 1214 or 1314. A study of the scientiﬁ c method and biological techniques that are used in forensic investigation (criminalistics). Lectures and laboratory sessions will cover the methods of forensic investigations with an emphasis on the examination of physical evidence used in a court of law. Speciﬁc topics include comparative microscopy of hair, textiles, blood and bullets; protein analysis used to distinguish among suspects; analytical methods used to identify certain drugs; and DNA analysis used to identify individuals. "
103,EastCentral,BIOL 3013  Research Methods and Bioethics • ,"3 hours--Prereq.: 1214 or 1314; CHEM 1114. An examination of the methods and techniques that have led to signiﬁcant discoveries and themes in modern biological sciences, ranging from biodiversity and evolution through cell biology and genetics. Techniques in the critical evaluation of scientiﬁc literature and current issues will be included throughout the course, as well as the ethical aspects of data collection and analyses. Considerations of speciﬁc biomedical ethics issues will be incorporated into class activities. "
104,EastCentral,BIOL 3134  Field Zoology • ,"4 hours--Prereq.: 1314. An introduction to local animal life based upon classiﬁcation, distribution, and natural history of representatives of the animal phyla of this region. Lecture, laboratory, and ﬁ eld. "
105,EastCentral,BIOL 3214  Field Ornithology • ,"4 hours--Prereq.: 1314. An introduction to avian biology with emphasis on ﬁeld study of life history, ecology, and ethology of local birds. Lecture, laboratory and independent ﬁ eld projects. "
106,EastCentral,BIOL 3314 Mammology • ,"4 hours--Prereq.: 1314. An introduction to mammalian biology, diversity, anatomy, evolutionary history, systematics, and zoogeography. Laboratory exercises will emphasize structural anatomy and the identiﬁcation and natural history of Oklahoma mammals. "
107,EastCentral,BIOL 3324 Herpetology • ,"4 hours--Prereq.: 1314. An introduction to the biology of amphibians and reptiles including anatomy, diversity, evolutionary relationships, physiology, systematics, and zoogeography. Laboratory exercises will emphasize structural anatomy and the identiﬁcation and natural history of Oklahoma reptiles and amphibians. "
108,EastCentral,BIOL 3343 Experimental Molecular Biology • ,"3 hours--Prereq.: 1314, 2344. A study of the experimental approach and techniques used in molecular biology. Emphasis will be placed on the extraction, isolation, and puriﬁcation of proteins and nucleic acids of bacteria, fungi, plants, and animals.  "
109,EastCentral,BIOL 3434  Genetics • ,4 hours--Prereq.: 1314; 1214 or 2344; 2184; CHEM 1114 and 1214. A study of basic principles in inheritance including Mendelism and Molecular mechanisms and recombinant DNA technology. Lecture and laboratory. 
110,EastCentral,BIOL 3553  Genomics and Bioinformatics • ,"3 hours--Prereq.: 1214 or 1314; 2243. Introduction to the study and analyses of genomes and the functions and relationships (broadly including biochemical activity and biological function) of all the genes within a genome. Topics will include techniques and methods in genetics, genome sequencing, sequence alignment, gene and protein analysis, microarray analysis, proteomics and database searching. "
111,EastCentral,BIOL 3615  Human Anatomy and Physiology • ,"5 hours--Prereq.: 1314 and 4 to 8 hours Chemistry: Degree credit not allowed in both 3615 and 3634, or in 2184 and 3615. An introduction to the structure and functions of the various systems of the human body including a study of respiration, digestion, metabolism, and nutrition; a study of the special senses, internal secretion, and muscular and nervous systems. Lecture and laboratory. "
112,EastCentral,BIOL 3623  Biochemistry of Human Diseases • ,"3 hours--Prereq.: 3434. A survey of the biochemical and molecular basis for human diseases. Lecture topics will include metabolic diseases such as atherosclerosis and diabetes, and the biochemistry related to prion diseases, virology and cancer. "
113,EastCentral,BIOL 3634  Human Physiology • ,"4 hours--Prereq.: 2184 or 2344 or 3245; CHEM 1114 or 1324. Degree credit not allowed in both BIOL 3615 and 3634. Function of the human body; physical and chemical changes which occur in living systems. Laboratory studies in the physical and chemical nature of energy changes occurring in living systems, and their evaluation under varied conditions. Lecture and laboratory. "
114,EastCentral,BIOL 3712  Foundations of Biology • ,"2 hours--A survey by study of original sources and compilations of the sequence of biological discoveries and the men associated with them, and of the growth of biological theories and the development of scientiﬁ c thought. Lecture and library. "
