,School,CourseID,Descriptions
56689,SmithSUPERTRIMMED,"ENG 222 Spirometers, Speculums and the Scales of Justice: Medicine and Law in 19th-Century African Diasporic Literature ",During a time of rapid professionalization medicine and law profoundly influenced New World ideas about what it means to be a human a person and a citizen and how such definitions determined the rights of people of African descent This surveys 19thcentury African diasporic authors’ and orators’ engagements with medical and legal theories on issues of slavery emigration crime and revolution Supplementing our readings of slave literature crime narratives emigration writings poetry and fiction we study contemporary and current theories of race and racial science the human nonhuman and posthuman environmentalism colonization pain disability gender sexuality and legal personhood Our literary travels take us from colonial West Indies Jamaica and the antebellum US to colonial Canada Cuba and the Bahamas
56690,SmithSUPERTRIMMED,ENG 241 The Empire Writes Back: Postcolonial Literature ,An introduction to Anglophone fiction poetry drama and film from Africa the Caribbean and South Asia in the aftermath of the British empire Concerns include the cultural and political work of writers as they respond to histories of colonial and racial dominance their ambivalence towards English linguistic literary and cultural legacies the ways literature can reconstruct national identities and histories and explore assumptions of race gender class and sexuality the distinctiveness of women writers and their modes of contesting cultural and colonial ideologies global diasporas migration and US imperialism Readings include Achebe Adichie Aidoo Dangarembga Walcott Cliff Amitav Ghosh Rushdie Jhumpa Lahiri Mohsin Hamid and some theoretical essays L 4
56691,SmithSUPERTRIMMED,FYS 148 Migration Stories: Border-Crossing and Becoming in African-American Literature ,This explores how histories of migration have shaped the formation of black cultures and identities African American culture and identities have always been produced in the crucible of migration both forced and voluntary Black people and black cultures have always been on the move and have always been in the process of formation and reformation African peoples arrived in the “New World” as captives of the transatlantic slave trade This historical event was devastating yet it was also an occasion for new cultures and identities to be formed Migration has compelled black peoples to refashion themselves transform their environments and make their mark on the art and cultures of their new societies Among the topics covered are the transatlantic and domestic slave trades fugitivity the Great Migration from the South the post–Civil Rights era “reverse migration” and more recent immigrations by people from the Caribbean and Africa We use literature history music and film to ask how these stories help us understand the intricacies of this rich history Enrollment limited to 16 firstyear 4
56692,SmithSUPERTRIMMED,FYS 182 Fighting the Power: Black Protest and Politics Since 1970 ,This seminar examines the various forms of black “politics” broadly conceived that emerged and developed in the wake of the modern civil rights movement to the present time Major topics of concern include black nationalism and electoral politics black feminism resistance to mass incarceration the war on drugs black urban poverty the rise of the black middle class reparations the Obama presidency Black Lives Matter and other contemporary social movements Enrollment limited to 16 firstyear E WI 4
56693,SmithSUPERTRIMMED,HST 258 (L) Modern Africa ,This provides an introductory survey of African history under colonial rule and beyond In doing so the offers a framework for understanding the political social and economic history of modern Africa by foregrounding the strategies African peoples employed as they made sense of and confronted their changing historical landscapes Key subjects include the construction of the colonial state African experiences with colonial rule the dilemmas of decolonization and life in an independent Africa H S 4
56694,SmithSUPERTRIMMED,"HST 265 (L) Citizenship in the United States, 1776–1861 ",Analysis of the historical realities social movements cultural expression and political debates that shaped US citizenship from the Declaration of Independence to the passage of the Fifteenth Amendment From the hope of liberty and equality to the exclusion of marginalized groups that made whiteness maleness and native birth synonymous with Americanness How African Americans Native Americans immigrants and women harnessed the Declaration of Independence and its ideology to define themselves as citizens of the United States H 4
56695,SmithSUPERTRIMMED,HST 266 (L) Emancipation and the Afterlife of Slavery ,Examines the longevity of the US Civil War in historical memory as a pivotal period in the development of American racism and African American activism Explores cuttingedge histories primary source materials documentaries popular films and visual and political culture Explores the Civil War as a mass slave insurrection and studies the myriad meanings of Emancipation Looks at the impact of slavery on race and racism on the twentieth and twentyfirst centuries H 4
56696,SmithSUPERTRIMMED,"IDP 102 Race and Its Intersections With Class, Gender and Sexuality ",This offers an interdisciplinary critical examination of race largely in the context of the United States Although race is no longer held by scientists to have any essential biological reality it has obviously played a central role in the formation of legal codes from segregation to affirmative action definitions of citizenship economics from slavery to discriminatory loan arrangements culture dance fashion literature music sport and identities Where did the concept of race come from How has it changed over time and across space What pressures does it continue to exert on our lives How does it intersect with gender sexuality social class religion and abilities By bringing together faculty from a variety of programs and disciplines—and by looking at a range of cultural texts social studies and historical events where racial distinctions and identities have been deployed constructed and contested—we hope to give the an understanding of how and why race matters This meets for 10 sessions beginning in the second week of the semester and ending on the penultimate week E 2
56697,SmithSUPERTRIMMED,PHI 215 African American Philosophy ,This explores debates about race racism moral status and identity in recent and contemporary American philosophy While examining the very concepts of race and racism we also investigate philosophical responses to race issues in America Enrollment limited to 20 H S 4
56698,SmithSUPERTRIMMED,SOC 214 Sociology of Hispanic Caribbean Communities in the United States ,This communitybased learning surveys social science research literary texts and film media on Cuban Dominican and Puerto Rican communities in the United States Historic and contemporary causes and contexts of im migration settlement patterns labor market experiences demographic profiles identity formations and cultural expressions are considered Special attention is paid to both inter and intragroup diversity particularly along the lines of race gender sexuality and class are required to dedicate four 4 per week to a local communitybased organization In addition are required to enroll in SOC309 Thursdays 7 to 930 Enrollment limited to 20 0–5
56699,SmithSUPERTRIMMED,SPN 246 Latin American Literature and Culture ,Topics May be repeated with a different topic Normally both and semesters Literary Constructions of AfroCuban Identity This explores the AfroCuban world in literature history and culture through the writings of Fernando Ortiz Lydia Cabrera Miguel Barnet Antonio BenítezRojo Nicolás Guillén and Nancy Morejón Readings in AfroCuban religious practice like Regla de Ochá Regla de Palo and Abakuá are included as well as examples of Cuban ritual theater in plays by Gerardo Fulleda and Eugenio Hernandez Espinosa Class discussions and most readings in Spanish Prerequisite SPN 220 or equivalent Enrollment limited to 19 2017 during academic year 2017–18 F L 4
56700,SmithSUPERTRIMMED,SWG 100 Issues in Queer Studies ,This introduces to issues raised by and in the emerging interdisciplinary field of queer studies Through a series of lectures by Smith faculty members and invited guests learn about subject areas methodological issues and resources in queer studies May not be repeated for Graded SU only H L S 2
56701,SmithSUPERTRIMMED,SWG 204 This Bridge Called My Back: Women of Color Cultural Production ,This examines personal narrative literature visual art and performance created by women of color in North America to understand ideas of identity belonging and difference We study the formation of women of color feminism from the 1970’s to the present through an interpretation of cultural forms looking specifically at categories of race indigeneity gender sexuality and class We analyze how women of color authors and artists articulate frameworks of intersectionality hybridity coalition and liberation write both a personal narrative essay and an analytical essay and have the option of completing a creative project Prerequisite SWG 150 or permission of the instructor A L 4
56702,SmithSUPERTRIMMED,THE 221 Rehearsing the Impossible: Black Women Playwrights Interrupting the Master Narrative ,Building on the legacy of Alice Childress Lorraine Hansberry Adrienne Kennedy and Ntozake Shange this explores the work of Pearl Cleage Lynne Nottage Suzan Lori Parks Anne D Smith and other playwrights who from the 1950s to the present go about reinventing the narrative of America We consider their theatricalartistic production in the context of black feminism As artists audiences and critics grapple with the enduring legacy of minstrel storytelling in the late 20th and early 21st centuries what wereare the particular artistic and intellectual challenges for these theatre artists What arewere their strategies missteps triumphs A H L 4
56703,SmithSUPERTRIMMED,"THE 319 Shamans, Shapeshifters and the Magic If ",To act to perform is to speculate with your body Theatre is a transformative experience that takes performer and audience on an extensive journey in the playground of the imagination beyond the mundane world Theatre asks us to be other than ourselves We can for a time inhabit someone else’s skin be shaped by another gender or ethnicity become part of a past epoch or an alternative time and space similar to our own time but that has yet to come As we enter this “imagined” world we investigate the normative principles of our current world This investigates the counterfactual speculative subjunctive impulse in overtly speculative drama and film with a particular focus on race and gender We examine an international range of plays by such authors as Caryl Churchill Tess Onwueme Dael Orlandersmith Derek Walcott Bertolt Brecht Lorraine Hansberry Craig Lucas and Doug Wright as well as films such as The Curious Case of Benjamin Button Pan’s Labyrinth Children of Men Crouching Tiger Hidden Dragon XMen Contact and Brother From Another Planet Enrollment limited to 18 A L 4 Andrea D Hairston
56704,SmithSUPERTRIMMED,AMS 201 Introduction to the Study of American Society and Culture ,An introduction to the methods and concerns of American studies We draw on literature painting architecture landscape design social and cultural criticism and popular culture to explore such topics as responses to economic change ideas of nature and culture America’s relationship to Europe the question of race the roles of women family structure social class and urban experience
56705,SmithSUPERTRIMMED,AMS 202 Methods in American Studies ,What do Americans want What do they fear What is an “American” How do we draw the line between those who belong and those who do not How do we define citizenship its rights and responsibilities How do race gender class and other differences affect the drawing of these boundaries and the contents of consciousness This introduces some of the exciting and innovative approaches to cultural analysis that have emerged over the last three decades apply these methods to a variety of texts and practices stories movies television shows music advertisements clothes buildings laws markets bodies in an effort to acquire the tools to become skillful readers of American culture and to become more critical and aware as scholars and citizens
56706,SmithSUPERTRIMMED,"AMS 225 Corporate Capitalism, Media and Protest in America ",The US Constitution recognizes a free press as the lifeblood of democracy with a mandate to inform citizens and hold the powerful accountable But there is widespread distrust of the media in American society today This analyzes the transformation of the press into a corporate enterprise over the past 150 years and the opposition this has provoked Examining key developments the creation of multinational media conglomerates as well as new digital media alternatives and focusing on case studies such as Occupy Wall Street Black Lives Matter and the 2016 Elections we examine the influence of the media on American political economic and cultural life H S 4
56707,SmithSUPERTRIMMED,AMS 227 Trade and Theft in Early America ,A seventeenthcentury engraving imagines an encounter between two men wearing feathers and holding onto the same string of shells depending on your perspective this image looks like a scene of trade or one of theft at knifepoint In understanding moments from the past representation and perspective shape not just interpretation but sources themselves Seeing moments as both trade and theft opens them to tellings and analyses from multiple perspectives exposing overlooked elements and revealing the ways in which histories are made This introduces to Early American history c 1500–1800 through the themes of trade theft representation and perspective E
56708,SmithSUPERTRIMMED,AMS 229 Native New England ,In this we interrogate the space now known as “New England” by learning about it as a land with histories peoples and life ways that predate and exceed the former English colonies and current United States We devote our semester to studying the cultural distinctiveness of the Native peoples of New England—for example the Mohawk Mohegan Abenaki Wampanoag and Schaghticoke peoples—and to understanding the historical processes of encounter adaptation resistance and renewal that have characterized Native life in the area for centuries We explore histories of the pre and post “contact” period through the perspectives of various Native communities and discuss the legacies of these histories for Native New England today H L S 4
56709,SmithSUPERTRIMMED,AMS 230 Colloquium: The Asian/Pacific/American Experience ,This is open to anyone particularly interested in learning about Asian PacificAmerican APA history The objective of the is twofold The first is to provide the with a fundamental understanding of APA history that is inextricably linked to the goal of the United States to establish military economic and cultural hegemony in the world as seen through its colonial and neocolonial policies both in the US and the AsianPacific region The second is to introduce them to the various themes as well as methodological and theoretical frameworks used by scholars in the field of APA Studies in order to encourage them to either work toward a Five College APA Studies Certificate or pursue further studies in the field H L 4
56710,SmithSUPERTRIMMED,AMS 232 American Conservatism in the Age of Trump ,This surveys the recent history of political conservatism in the United States with an emphasis on the present moment Topics include the various ideological strains that inform American conservatism traditionalism Christian evangelicalism neoliberalism neoconservatism reform conservatism AltRight affective styles and strategies that animate conservative politics institutional networks that support conservative coalitionbuilding and the propagation of conservative ideas media think tanks PACs the “tribal” polarization of the American political parties around issues such as race gender sexuality climate change and gun control We will seek especially to analyze and interpret the election of Donald Trump as the nation’s 45th president Enrollment limit of 25 E H S 4
56711,SmithSUPERTRIMMED,AMS 235 American Popular Culture ,This offers an analytical history of American popular culture since 1865 We start from the premise that popular culture far from being merely a frivolous or debased alternative to high culture is an important site of popular expression social instruction and cultural conflict We examine theoretical texts that help us to “read” popular culture even as we study specific artifacts from a variety of pop culture sources from television shows to Hollywood movies the pornography industry to spectator sports and popular music to theme parks We pay special attention to questions of desire and to the ways popular culture has mediated and produced pleasure disgust fear and satisfaction Alternating lecturediscussion format Enrollment limited to 25 H S 4
56712,SmithSUPERTRIMMED,AMS 236 Difference and the Digital Media ,In this we will examine the ways that “difference”—race gender sexuality disability and class—is produced and reproduced in an era of digital media Some questions to guide our inquiry include How do digital technologies and digital media contribute to the intersectional production of gender sexuality disability and race particularly as these categories overlap with converged media consumption capital labor citizenship participation and surveillance How are concepts of difference embodied in technology In addition we will trace how people use technology to resist and challenge racial gender and sexual norms Enrollment limit of 20 E H S 4
56713,SmithSUPERTRIMMED,AMS 240 Introduction to Disability Studies ,This serves as an introductory exploration of the field of disability studies It asks how do we define disability Who is disabled And what resources do we need to properly study disability Together investigate trends in disability activism histories of medicine and science conceptions of “normal” embodiment the utility of terms like “crip” or “disabled” and the representation of disability in culture Enrollment limit of 20 E H S 4
56714,SmithSUPERTRIMMED,AMS 241 Disability in Popular Culture ,From buttkicking warriors like Imperator Furiosa to state leaders like New York governor David Paterson and former president FDR to ultraglamorous models like Jillian Mercado and Nyle DiMarco images of and persons with disabilities have shaped the discourse of American popular culture Though popular literary genres have long framed disability as tragic or pitiable disabled writers have successfully appropriated popular commercial styles to leverage critiques against dominant conceptions of disability The purpose of this is to investigate what arguments these popular texts make whether implicitly or explicitly about disability Enrollment limit of 20 E H S 4
56715,SmithSUPERTRIMMED,AMS 253 Native Literacies to 1880 ,This explores the meaning and use of writing—in many forms— within Native communities in the Americas We challenge the conventional understanding of writing by examining texts not usually considered as such— like hieroglyphic codices wampum belts khipu and winter counts—alongside poetry sermons memoirs and treaties To facilitate this work the is arranged thematically by tribe technology or text rather than chronology allowing us to deepen our knowledge about the peoples and histories concerned each week In addition we immerse ourselves in currentday debates over language study textual recovery cultural heritage and scholarly ethics Prerequisite a in history anthropology or American studies E
56716,SmithSUPERTRIMMED,"AMS 302 Seminar: The Material Culture of New England, 1630–1860 ",This seminar examines the material culture of everyday life in New England from the earliest colonial settlements to the Victorian era It introduces to the growing body of material culture studies and the ways in which historic landscapes architecture furniture textiles metalwork ceramics foodways and domestic environments are interpreted as cultural documents and as historical evidence onsite at Historic Deerfield with transportation available from the Smith campus the offers a unique opportunity to study the museum’s worldfamous collections in a handson interactive setting with curators and historians Utilizing the disciplines of history art and architectural history anthropology and archaeology we explore the relationships between objects and ideas and the ways in which items of material culture both individually and collectively convey patterns of everyday life Admission by permission of the instructor A H 4
56717,SmithSUPERTRIMMED,AMS 351 Writing About American Society ,Topics Same as Eng 384 A writing sample and permission of the instructor are required Enrollment limited to 12
56718,SmithSUPERTRIMMED,AMS 400 Special Studies ,Admission by permission of the instructor and the program director 1–4
56719,SmithSUPERTRIMMED,AMS 408D Special Studies ,Admission by permission of the instructor and the director This is a fullyear 8
56720,SmithSUPERTRIMMED,ARX 340 Taking the Archives Public ,The capstone seminar brings together a cohort of concentrators and other advanced to explore contemporary issues at the intersection of archives and public history The seminar readings focus on case studies about contemporary challenges in preservation access and interpretation of archival materials In a variety of media analyze how these materials become part of a meaningful and usable past for general audiences In addition each student completes an independent project usually an exhibit that draws upon their own expertise developed through their coursework and their practical experiences Enrollment limited to 15 H 4
56721,SmithSUPERTRIMMED,ENG 384 Writing About American Society ,Topics Same as AMS 351 A writing sample and permission of the instructor are required Enrollment limited to 12
56722,SmithSUPERTRIMMED,AMS 410 Tutorial on Research Methods at the Smithsonian ,Individual supervision by a Smithsonian staff member Given in Washington DC H S 4
56723,SmithSUPERTRIMMED,AMS 411 Seminar: American Culture—Conventions and Contexts ,Exhibiting Culture An Introduction to Museum Studies in America This seminar examines the history functions and meanings of museums in society focusing primarily on the art museum in the United States Drawing on the evergrowing literature on museology we look critically at the ways that museums—through their policies programs architecture and exhibitions— can define regional or national values shape cultural attitudes and identities and influence public opinion about both current and historical events As the is concerned with both theory and practice and the intersection of the two we make use of the rich resources of the Smithsonian as well as other museums in Washington DC Class discussion is balanced with behindthescenes visitsfield trips to museums where we speak with dedicated professionals who are engaged in innovative and often challenging work in the nation’s capital Open only to members of the Smithsonian Internship Program Given in Washington DC A H 4
56724,SmithSUPERTRIMMED,AMS 412 Research Project at the Smithsonian Institution ,Tutorial supervision by Smithsonian staff members Given in Washington DC
56725,SmithSUPERTRIMMED,ARH 280 Art Historical Studies ,Swords and Scandals Ancient Rome in FilmForm A H Members of the department Expected to be in the next 3 years
56726,SmithSUPERTRIMMED,CLS 150 Roots: Greek and Latin Elements in English ,L Nancy J Shumate Normally in alternate years
56727,SmithSUPERTRIMMED,"CLT 202 Western Classics in Translation, from Homer to Dante ",WI L George P Katsaros Nancy J Shumate Normally each
56728,SmithSUPERTRIMMED,FYS 117 The Bible and the American Public Square ,WI H L Joel S Kaminsky Expected to be in the next 3 years
56729,SmithSUPERTRIMMED,HST 206 (C) Aspects of Ancient History ,Rome Late Antiquity and The Decline and of the Roman Empire
56730,SmithSUPERTRIMMED,LAT 212 Introduction to Latin Prose and Poetry ,F L Scott A Bradbury Normally each
56731,SmithSUPERTRIMMED,LAT 213 Introduction to Latin Literature in the Augustan Age ,F L Members of the department Normally each
56732,SmithSUPERTRIMMED,REL 112 Introduction to the Bible I ,H L Joel S Kaminsky Normally each academic year
56733,SmithSUPERTRIMMED,REL 213 Social Justice in the Hebrew Bible ,H L Members of the department Expected to be in the next 3 years Courses that count toward the minor but are not in 2018–19 include
56734,SmithSUPERTRIMMED,ANT 200 Research Methods in Anthropology ,This introduces to the variety of methods of inquiry used for research in anthropology Throughout the semester are introduced to methods of locating and analyzing information and sources developing research questions and writing Normally taken in the of the sophomore or junior year Prerequisite 130 Enrollment limited to 20 anthropology majors
56735,SmithSUPERTRIMMED,ANT 220 Collecting the Past: Art and Artifacts of the Ancient Americas ,This is not taught on the Smith College campus Same as ANT 216 at Mount Holyoke College and ANT 220 at Amherst College Early European explorers modern travelers collectors curators and archaeologists have contributed to the development of ancient Latin American collections in museums across the globe This traces the history of these collecting practices and uses recent case studies to demonstrate how museums negotiate—successfully and unsuccessfully—the competing interests of scholars donors local communities and international law learn how archaeologists study a variety of artifact types within museum collections and have the opportunity to conduct independent research projects using preColumbian pottery and textile collections from the Mead Museum at Amherst College 4
56736,SmithSUPERTRIMMED,"ANT 221 Archaeological Method, Theory and Practice ",This focuses on the theoretical foundations of archaeological research the variety of methods available to analyze material culture the interpretation of results and ethical considerations of practicing archaeology in the United States and abroad The provides with a solid foundation for evaluating and contextualizing current methodological and theoretical trends within archaeology Case studies illustrate the diversity of archaeological thought interdisciplinary approaches to studying material culture and innovative directions in the field of anthropological archaeology Discussions of practice address the roles and responsibilities of archaeologists in heritage management museum development and community outreach 4
56737,SmithSUPERTRIMMED,ANT 226 Archaeology of Food ,This explores 1 how and why humans across the globe began to domesticate plant and animal resources approximately 10000 years ago and 2 new directions in the archaeology of food across time and space The first part of the semester focuses on the types of archaeological data and analytical methods used to understand the “agricultural revolution” Case studies from both centers and noncenters of domestication are used to investigate the biological economic and social implications of changing foodways During the remainder of the semester emphasis is placed on exploring a number of foodrelated topics within archaeology such as the relationship between agriculture and sedentism food and gender the politics of feasting and methods for integrating archaeological and ethnographic approaches to the study of food across the globe This is also at Mount Holyoke College in 2018 ANT 216 S 4
56738,SmithSUPERTRIMMED,ANT 229 Africa and the Environment ,In Western discourses African environments are defined by violence famine and degradation—symptoms of African cultures that resist Western values such as private property democracy and environmentalism This encourages to think critically about such portrayals by learning about specific environments in Africa and how humans have interacted with them across time The syllabus is anchored in cultural anthropology but includes units on human evolution the origins and spread of pastoralism the history of colonial conservation science and more Topics covered include gender race land grabbing indigenous knowledge the commons the “cattle complex” desertification oil dams and nationalism H N S 4
